Round,a\b,G,C,P
,G,2,3,26
,C,3,13,26
,P,9,16,2

Round 849
,G,0,3,19
,C,10,9,12
,P,25,21,1

Round 850
,G,1,10,24
,C,2,11,17
,P,18,15,2

Round 851
,G,3,6,11
,C,7,13,19
,P,20,18,3

Round 852
,G,0,9,18
,C,7,5,27
,P,17,11,6

Round 853
,G,2,6,18
,C,10,3,14
,P,12,26,9

Round 854
,G,0,9,20
,C,9,5,17
,P,16,18,6

Round 855
,G,2,6,19
,C,15,6,12
,P,20,16,4

Round 856
,G,1,13,29
,C,1,23,3
,P,14,15,1

Round 857
,G,0,6,15
,C,15,5,4
,P,33,22,0

Round 858
,G,1,14,27
,C,4,9,15
,P,14,12,4

Round 859
,G,1,0,22
,C,10,12,16
,P,18,13,8

Round 860
,G,2,10,15
,C,7,1,29
,P,16,14,6

Round 861
,G,0,0,15
,C,6,13,23
,P,23,20,0

Round 862
,G,3,11,18
,C,3,8,14
,P,14,22,7

Round 863
,G,0,2,21
,C,20,4,10
,P,23,14,6

Round 864
,G,2,18,24
,C,2,6,9
,P,22,17,0

Round 865
,G,0,3,27
,C,21,4,14
,P,24,4,3

Round 866
,G,0,5,15
,C,1,9,17
,P,9,32,12

Round 867
,G,1,3,18
,C,22,5,15
,P,25,6,5

Round 868
,G,0,7,22
,C,3,8,20
,P,9,28,3

Round 869
,G,2,5,20
,C,19,8,15
,P,21,8,2

Round 870
,G,3,9,21
,C,1,8,21
,P,10,18,9

Round 871
,G,0,2,27
,C,15,10,16
,P,21,8,1

Round 872
,G,2,20,18
,C,2,3,9
,P,17,17,12

Round 873
,G,0,0,12
,C,7,10,15
,P,13,35,8

Round 874
,G,3,17,23
,C,1,4,12
,P,17,20,3

Round 875
,G,0,1,14
,C,9,6,32
,P,20,13,5

Round 876
,G,0,10,18
,C,2,6,14
,P,13,26,11

Round 877
,G,1,2,18
,C,11,6,11
,P,18,27,6

Round 878
,G,0,16,18
,C,2,7,21
,P,22,5,9

Round 879
,G,0,2,16
,C,4,13,6
,P,6,41,12

Round 880
,G,1,22,23
,C,1,5,7
,P,21,14,6

Round 881
,G,3,0,16
,C,16,2,20
,P,21,17,5

Round 882
,G,3,19,22
,C,0,3,13
,P,22,10,8

Round 883
,G,0,3,30
,C,25,2,5
,P,28,3,4

Round 884
,G,4,25,27
,C,1,1,7
,P,24,7,4

Round 885
,G,0,3,25
,C,17,2,15
,P,33,3,2

Round 886
,G,4,10,23
,C,4,14,10
,P,16,13,6

Round 887
,G,0,4,23
,C,21,5,10
,P,29,4,4

Round 888
,G,0,19,26
,C,2,15,4
,P,17,14,3

Round 889
,G,0,0,29
,C,27,3,5
,P,31,3,2

Round 890
,G,3,23,28
,C,0,1,7
,P,25,8,5

Round 891
,G,0,1,31
,C,31,1,4
,P,31,0,1

Round 892
,G,3,25,26
,C,2,1,9
,P,24,6,4

Round 893
,G,2,2,30
,C,29,2,4
,P,31,0,0

Round 894
,G,3,29,28
,C,1,1,5
,P,27,5,1

Round 895
,G,0,2,27
,C,25,2,8
,P,29,4,3

Round 896
,G,1,28,31
,C,0,3,1
,P,29,6,1

Round 897
,G,2,1,25
,C,26,3,7
,P,29,5,2

Round 898
,G,4,27,28
,C,0,2,6
,P,27,2,4

Round 899
,G,3,3,23
,C,21,3,9
,P,27,6,5

Round 900
,G,4,26,25
,C,1,4,8
,P,23,7,2

Round 901
,G,3,3,24
,C,23,4,7
,P,24,7,5

Round 902
,G,6,23,24
,C,4,3,3
,P,22,8,7

Round 903
,G,5,4,20
,C,15,5,12
,P,25,8,6

Round 904
,G,4,11,22
,C,5,5,19
,P,17,11,6

Round 905
,G,1,2,26
,C,21,3,6
,P,26,11,4

Round 906
,G,9,10,16
,C,5,0,29
,P,11,12,8

Round 907
,G,3,4,21
,C,20,1,6
,P,25,16,4

Round 908
,G,12,10,13
,C,5,5,25
,P,12,9,9

Round 909
,G,1,7,25
,C,24,5,2
,P,24,8,4

Round 910
,G,0,27,26
,C,4,2,10
,P,25,4,2

Round 911
,G,1,3,29
,C,29,2,4
,P,30,1,1

Round 912
,G,5,13,19
,C,2,4,15
,P,18,14,10

Round 913
,G,1,1,28
,C,21,5,4
,P,24,11,5

Round 914
,G,2,27,27
,C,2,3,4
,P,28,4,3

Round 915
,G,6,5,13
,C,8,6,9
,P,19,27,7

Round 916
,G,3,22,22
,C,3,7,11
,P,21,6,5

Round 917
,G,2,2,25
,C,26,6,6
,P,29,2,2

Round 918
,G,2,28,27
,C,1,4,4
,P,27,6,1

Round 919
,G,1,3,26
,C,24,5,7
,P,25,7,2

Round 920
,G,0,23,24
,C,3,5,9
,P,28,5,3

Round 921
,G,1,2,28
,C,26,3,3
,P,29,7,1

Round 922
,G,2,19,18
,C,5,1,19
,P,21,7,8

Round 923
,G,1,1,29
,C,24,4,2
,P,29,6,4

Round 924
,G,2,29,29
,C,1,1,6
,P,30,1,1

Round 925
,G,0,4,25
,C,25,4,2
,P,28,11,1

Round 926
,G,1,27,25
,C,3,3,7
,P,27,2,5

Round 927
,G,3,4,21
,C,22,3,5
,P,29,9,4

Round 928
,G,4,9,19
,C,11,3,20
,P,9,12,13

Round 929
,G,0,8,15
,C,13,1,6
,P,20,31,6

Round 930
,G,1,12,21
,C,8,2,27
,P,14,8,7

Round 931
,G,0,9,15
,C,14,1,5
,P,21,29,6

Round 932
,G,2,21,21
,C,5,5,17
,P,20,4,5

Round 933
,G,0,3,25
,C,23,3,3
,P,29,12,2

Round 934
,G,4,21,31
,C,3,3,10
,P,22,3,3

Round 935
,G,0,1,31
,C,31,0,1
,P,32,2,2

Round 936
,G,3,25,30
,C,2,4,7
,P,26,2,1

Round 937
,G,1,5,22
,C,20,3,5
,P,22,18,4

Round 938
,G,2,12,24
,C,10,0,27
,P,14,6,5

Round 939
,G,0,7,17
,C,13,2,6
,P,21,24,10

Round 940
,G,0,13,25
,C,7,6,16
,P,15,4,14

Round 941
,G,0,9,14
,C,13,3,5
,P,26,26,4

Round 942
,G,2,22,23
,C,5,2,14
,P,18,8,6

Round 943
,G,0,3,27
,C,26,0,1
,P,28,10,5

Round 944
,G,2,30,32
,C,0,0,0
,P,31,1,4

Round 945
,G,0,1,31
,C,30,0,0
,P,30,4,4

Round 946
,G,0,15,25
,C,10,0,25
,P,15,4,6

Round 947
,G,0,9,15
,C,16,1,4
,P,26,20,9

Round 948
,G,0,28,31
,C,2,0,6
,P,29,1,3

Round 949
,G,0,2,29
,C,18,2,8
,P,29,9,3

Round 950
,G,0,32,33
,C,0,0,0
,P,33,0,2

Round 951
,G,0,0,33
,C,32,0,0
,P,33,0,2

Round 952
,G,0,11,16
,C,7,0,27
,P,17,5,17

Round 953
,G,1,2,28
,C,23,2,4
,P,31,8,1

Round 954
,G,4,11,19
,C,6,2,26
,P,14,8,10

Round 955
,G,0,4,25
,C,13,0,11
,P,29,16,2

Round 956
,G,0,32,33
,C,0,0,0
,P,33,0,2

Round 957
,G,1,3,22
,C,23,0,4
,P,22,14,11

Round 958
,G,0,14,21
,C,9,1,29
,P,14,6,6

Round 959
,G,1,10,11
,C,10,7,8
,P,20,30,3

Round 960
,G,1,16,23
,C,6,1,28
,P,18,2,5

Round 961
,G,0,6,19
,C,15,0,4
,P,25,24,7

Round 962
,G,1,13,21
,C,9,1,21
,P,20,5,9

Round 963
,G,2,8,17
,C,15,1,3
,P,21,30,3

Round 964
,G,1,13,19
,C,8,5,22
,P,22,3,7

Round 965
,G,1,9,23
,C,15,2,1
,P,20,20,9

Round 966
,G,2,8,14
,C,9,4,24
,P,18,8,13

Round 967
,G,0,8,21
,C,17,2,3
,P,20,25,4

Round 968
,G,2,2,13
,C,9,5,27
,P,17,11,14

Round 969
,G,1,8,19
,C,16,1,2
,P,24,27,2

Round 970
,G,1,16,22
,C,11,14,3
,P,22,1,10

Round 971
,G,0,7,22
,C,5,1,12
,P,2,30,21

Round 972
,G,4,4,12
,C,7,5,24
,P,23,8,13

Round 973
,G,0,9,19
,C,19,0,1
,P,25,26,1

Round 974
,G,7,10,30
,C,10,1,16
,P,19,1,6

Round 975
,G,5,9,21
,C,10,2,1
,P,27,14,11

Round 976
,G,1,16,22
,C,8,2,21
,P,21,4,5

Round 977
,G,0,7,23
,C,6,4,9
,P,7,28,16

Round 978
,G,2,6,8
,C,13,4,20
,P,20,10,17

Round 979
,G,4,12,18
,C,10,3,5
,P,20,19,9

Round 980
,G,0,19,28
,C,8,1,21
,P,21,1,1

Round 981
,G,0,5,20
,C,11,1,9
,P,27,14,13

Round 982
,G,2,12,27
,C,6,3,16
,P,18,8,8

Round 983
,G,2,2,24
,C,19,8,0
,P,30,3,12

Round 984
,G,3,18,25
,C,8,7,1
,P,22,7,9

Round 985
,G,0,7,25
,C,19,8,6
,P,25,3,7

Round 986
,G,0,18,25
,C,8,8,0
,P,25,7,9

Round 987
,G,0,8,25
,C,17,16,1
,P,24,0,9

Round 988
,G,2,14,22
,C,7,10,9
,P,22,6,8

Round 989
,G,0,8,22
,C,17,8,6
,P,24,9,6

Round 990
,G,1,19,25
,C,7,3,21
,P,19,2,3

Round 991
,G,0,1,27
,C,19,9,0
,P,33,0,11

Round 992
,G,1,17,34
,C,2,7,0
,P,26,4,9

Round 993
,G,1,7,20
,C,18,1,2
,P,28,21,2

Round 994
,G,8,13,26
,C,3,5,17
,P,19,5,4

Round 995
,G,0,6,22
,C,14,6,4
,P,23,17,8

Round 996
,G,0,17,24
,C,2,2,23
,P,23,1,8

Round 997
,G,0,7,19
,C,19,1,0
,P,24,27,3

Round 998
,G,1,14,26
,C,0,9,15
,P,23,6,6

Round 999
,G,0,3,23
,C,11,8,9
,P,23,14,9

Round 1000
,G,3,10,18
,C,6,3,24
,P,18,13,5

Round 1001
,G,1,4,23
,C,13,7,8
,P,25,15,4

Round 1002
,G,1,15,22
,C,6,0,32
,P,20,1,3

Round 1003
,G,0,9,19
,C,17,1,2
,P,25,25,2

Round 1004
,G,2,17,23
,C,8,0,26
,P,17,5,2

Round 1005
,G,3,7,17
,C,13,2,6
,P,27,20,5

Round 1006
,G,0,17,25
,C,9,0,28
,P,18,3,0

Round 1007
,G,0,9,18
,C,16,2,4
,P,25,23,3

Round 1008
,G,21,5,31
,C,3,2,20
,P,9,5,4

Round 1009
,G,7,4,15
,C,15,1,1
,P,37,13,7

Round 1010
,G,7,16,30
,C,3,1,15
,P,18,3,7

Round 1011
,G,5,5,18
,C,16,1,3
,P,34,10,8

Round 1012
,G,5,14,30
,C,7,1,18
,P,18,3,4

Round 1013
,G,6,3,18
,C,16,0,2
,P,38,9,8

Round 1014
,G,7,16,37
,C,3,0,11
,P,16,1,9

Round 1015
,G,7,5,17
,C,16,1,1
,P,34,13,6

Round 1016
,G,8,15,37
,C,4,1,11
,P,16,1,7

Round 1017
,G,6,4,19
,C,14,2,2
,P,34,13,6

Round 1018
,G,7,16,40
,C,2,1,7
,P,18,1,8

Round 1019
,G,7,1,18
,C,15,2,2
,P,44,10,1

Round 1020
,G,8,13,39
,C,3,2,11
,P,15,4,5

Round 1021
,G,6,7,16
,C,14,2,2
,P,27,18,8

Round 1022
,G,6,14,25
,C,7,4,21
,P,15,2,6

Round 1023
,G,4,9,17
,C,14,1,4
,P,28,23,0

Round 1024
,G,7,14,24
,C,8,3,25
,P,14,3,2

Round 1025
,G,6,9,15
,C,16,2,1
,P,29,22,0

Round 1026
,G,5,16,26
,C,8,3,24
,P,15,1,2

Round 1027
,G,7,5,15
,C,13,2,1
,P,27,23,7

Round 1028
,G,6,14,27
,C,7,2,22
,P,15,1,6

Round 1029
,G,5,7,16
,C,12,3,3
,P,25,23,6

Round 1030
,G,7,13,28
,C,9,0,19
,P,14,4,6

Round 1031
,G,6,8,16
,C,15,0,1
,P,29,19,6

Round 1032
,G,5,13,25
,C,9,1,24
,P,14,3,6

Round 1033
,G,7,8,12
,C,13,1,2
,P,27,21,9

Round 1034
,G,6,12,25
,C,9,0,25
,P,13,3,7

Round 1035
,G,7,7,16
,C,14,3,1
,P,30,21,1

Round 1036
,G,7,15,29
,C,8,1,24
,P,15,1,0

Round 1037
,G,5,9,15
,C,13,2,3
,P,23,30,0

Round 1038
,G,6,16,26
,C,7,3,21
,P,17,2,2

Round 1039
,G,7,8,15
,C,15,1,1
,P,29,24,0

Round 1040
,G,7,14,33
,C,9,1,20
,P,14,1,1

Round 1041
,G,1,11,20
,C,20,1,1
,P,12,34,0

Round 1042
,G,0,18,11
,C,9,2,32
,P,23,3,2

Round 1043
,G,1,9,23
,C,19,2,0
,P,12,32,2

Round 1044
,G,0,19,10
,C,11,0,33
,P,21,2,4

Round 1045
,G,2,10,23
,C,20,0,2
,P,11,31,1

Round 1046
,G,1,21,15
,C,10,0,30
,P,23,0,0

Round 1047
,G,2,11,19
,C,19,1,1
,P,14,31,2

Round 1048
,G,0,19,12
,C,11,1,32
,P,21,1,3

Round 1049
,G,1,11,22
,C,21,0,0
,P,11,33,1

Round 1050
,G,2,13,16
,C,11,1,29
,P,18,7,3

Round 1051
,G,1,11,21
,C,19,2,1
,P,14,30,1

Round 1052
,G,1,18,13
,C,11,1,29
,P,21,5,1

Round 1053
,G,4,8,23
,C,12,2,5
,P,13,28,5

Round 1054
,G,2,18,11
,C,9,0,31
,P,22,2,5

Round 1055
,G,2,9,22
,C,19,1,0
,P,15,32,0

Round 1056
,G,4,16,20
,C,9,0,27
,P,17,2,5

Round 1057
,G,3,9,19
,C,13,3,3
,P,13,31,6

Round 1058
,G,4,15,13
,C,10,1,24
,P,23,5,5

Round 1059
,G,2,9,22
,C,19,1,0
,P,15,31,1

Round 1060
,G,0,20,12
,C,12,1,30
,P,22,2,1

Round 1061
,G,6,8,16
,C,15,1,1
,P,27,24,2

Round 1062
,G,5,8,18
,C,7,6,29
,P,17,7,3

Round 1063
,G,0,1,20
,C,1,1,1
,P,3,73,0

Round 1064
,G,1,13,16
,C,9,3,28
,P,18,9,3

Round 1065
,G,1,9,17
,C,15,3,7
,P,20,19,9

Round 1066
,G,0,12,19
,C,6,2,25
,P,18,5,13

Round 1067
,G,0,6,18
,C,10,4,7
,P,21,25,9

Round 1068
,G,0,6,21
,C,3,5,28
,P,17,7,13

Round 1069
,G,1,8,19
,C,7,2,13
,P,9,38,3

Round 1070
,G,0,13,12
,C,8,1,37
,P,23,4,2

Round 1071
,G,0,6,18
,C,9,1,4
,P,21,30,11

Round 1072
,G,0,10,22
,C,10,3,28
,P,16,7,4

Round 1073
,G,1,8,15
,C,9,2,9
,P,18,29,9

Round 1074
,G,0,18,31
,C,2,1,8
,P,22,6,12

Round 1075
,G,1,3,14
,C,2,2,8
,P,16,42,12

Round 1076
,G,4,8,15
,C,5,2,34
,P,19,5,8

Round 1077
,G,0,4,15
,C,7,1,13
,P,8,37,15

Round 1078
,G,0,5,11
,C,2,4,30
,P,19,17,12

Round 1079
,G,0,2,15
,C,3,3,10
,P,8,46,13

Round 1080
,G,1,6,16
,C,5,3,33
,P,18,9,9

Round 1081
,G,0,4,19
,C,10,2,1
,P,13,41,10

Round 1082
,G,0,17,12
,C,11,0,33
,P,19,3,5

Round 1083
,G,0,11,19
,C,19,0,4
,P,12,32,3

Round 1084
,G,0,12,12
,C,8,2,32
,P,18,6,10

Round 1085
,G,1,7,24
,C,18,3,3
,P,26,15,3

Round 1086
,G,1,19,28
,C,10,0,16
,P,20,2,4

Round 1087
,G,0,9,20
,C,15,1,4
,P,12,28,11

Round 1088
,G,0,15,13
,C,10,1,25
,P,18,7,11

Round 1089
,G,0,10,23
,C,20,2,2
,P,14,27,2

Round 1090
,G,1,16,10
,C,8,3,34
,P,18,6,4

Round 1091
,G,3,8,19
,C,17,3,3
,P,27,14,6

Round 1092
,G,3,15,28
,C,8,3,13
,P,16,5,9

Round 1093
,G,0,9,21
,C,18,2,3
,P,16,24,7

Round 1094
,G,0,16,13
,C,8,2,29
,P,21,4,7

Round 1095
,G,1,9,18
,C,16,0,6
,P,14,31,5

Round 1096
,G,0,19,10
,C,9,2,32
,P,20,4,4

Round 1097
,G,1,10,21
,C,19,3,1
,P,14,29,2

Round 1098
,G,0,18,12
,C,7,4,28
,P,22,3,6

Round 1099
,G,1,9,22
,C,19,1,4
,P,11,31,2

Round 1100
,G,2,13,18
,C,9,2,22
,P,18,8,8

Round 1101
,G,0,9,18
,C,13,2,7
,P,9,38,4

Round 1102
,G,0,20,12
,C,10,1,32
,P,22,1,2

Round 1103
,G,0,10,24
,C,21,0,0
,P,12,33,0

Round 1104
,G,0,8,12
,C,5,5,29
,P,29,6,6

Round 1105
,G,0,11,22
,C,19,2,1
,P,13,31,1

Round 1106
,G,4,15,11
,C,9,1,27
,P,19,7,7

Round 1107
,G,0,6,27
,C,14,2,5
,P,15,27,4

Round 1108
,G,0,12,18
,C,6,3,21
,P,29,7,4

Round 1109
,G,1,7,24
,C,17,1,4
,P,17,26,3

Round 1110
,G,0,15,15
,C,7,2,24
,P,26,5,6

Round 1111
,G,1,11,20
,C,20,1,0
,P,15,29,3

Round 1112
,G,1,18,15
,C,11,2,28
,P,21,2,2

Round 1113
,G,2,9,20
,C,17,2,3
,P,13,29,5

Round 1114
,G,0,20,11
,C,9,0,33
,P,22,2,3

Round 1115
,G,0,9,24
,C,19,1,2
,P,12,32,1

Round 1116
,G,1,19,12
,C,10,2,32
,P,21,1,2

Round 1117
,G,1,9,23
,C,19,1,3
,P,12,30,2

Round 1118
,G,0,19,16
,C,10,1,28
,P,22,1,3

Round 1119
,G,0,9,26
,C,20,0,1
,P,14,28,2

Round 1120
,G,0,18,12
,C,9,2,25
,P,25,1,8

Round 1121
,G,2,10,21
,C,18,1,2
,P,14,27,5

Round 1122
,G,1,19,15
,C,9,1,26
,P,24,3,2

Round 1123
,G,0,9,24
,C,17,2,3
,P,13,29,3

Round 1124
,G,0,21,12
,C,10,0,31
,P,24,1,1

Round 1125
,G,2,10,22
,C,20,0,1
,P,14,31,0

Round 1126
,G,0,17,13
,C,8,3,28
,P,24,3,4

Round 1127
,G,0,12,22
,C,19,0,2
,P,11,33,1

Round 1128
,G,0,22,11
,C,11,0,33
,P,21,0,2

Round 1129
,G,1,9,23
,C,18,3,1
,P,19,23,3

Round 1130
,G,2,13,19
,C,10,2,20
,P,24,7,3

Round 1131
,G,5,9,19
,C,12,1,8
,P,17,26,3

Round 1132
,G,2,22,11
,C,10,1,29
,P,20,4,1

Round 1133
,G,1,10,23
,C,19,1,1
,P,13,29,3

Round 1134
,G,0,23,12
,C,11,0,31
,P,21,1,1

Round 1135
,G,2,10,21
,C,19,1,3
,P,12,30,2

Round 1136
,G,0,18,11
,C,9,2,26
,P,24,3,7

Round 1137
,G,4,8,22
,C,19,1,1
,P,14,31,0

Round 1138
,G,1,17,13
,C,11,1,28
,P,23,2,4

Round 1139
,G,3,10,20
,C,15,4,5
,P,14,26,3

Round 1140
,G,0,20,14
,C,12,0,31
,P,23,0,0

Round 1141
,G,1,10,21
,C,18,0,3
,P,12,34,1

Round 1142
,G,0,19,9
,C,9,4,26
,P,22,8,3

Round 1143
,G,1,10,20
,C,20,1,4
,P,8,34,2

Round 1144
,G,1,21,12
,C,10,2,29
,P,21,4,0

Round 1145
,G,1,7,20
,C,18,4,8
,P,11,30,1

Round 1146
,G,0,15,11
,C,10,3,32
,P,21,7,1

Round 1147
,G,1,11,18
,C,17,2,6
,P,9,36,0

Round 1148
,G,2,16,12
,C,9,6,26
,P,20,8,1

Round 1149
,G,3,8,17
,C,19,5,9
,P,11,28,0

Round 1150
,G,0,21,11
,C,9,2,31
,P,22,4,0

Round 1151
,G,0,11,22
,C,24,0,0
,P,13,30,0

Round 1152
,G,1,21,12
,C,10,1,30
,P,22,3,0

Round 1153
,G,0,10,20
,C,20,4,4
,P,11,27,4

Round 1154
,G,0,25,13
,C,14,1,18
,P,25,4,0

Round 1155
,G,1,14,27
,C,26,2,2
,P,15,13,0

Round 1156
,G,0,17,10
,C,10,3,29
,P,18,10,3

Round 1157
,G,0,10,18
,C,15,3,8
,P,10,35,1

Round 1158
,G,2,17,12
,C,9,3,30
,P,20,7,0

Round 1159
,G,0,8,20
,C,16,2,10
,P,13,31,0

Round 1160
,G,0,17,9
,C,9,5,31
,P,20,7,2

Round 1161
,G,0,8,16
,C,15,8,11
,P,13,25,4

Round 1162
,G,0,1,23
,C,8,14,13
,P,3,32,6

Round 1163
,G,0,11,16
,C,7,7,14
,P,12,27,6

Round 1164
,G,1,8,17
,C,4,17,14
,P,13,21,5

Round 1165
,G,1,7,16
,C,9,8,18
,P,13,24,4

Round 1166
,G,0,5,13
,C,5,14,29
,P,17,14,3

Round 1167
,G,0,11,16
,C,21,3,5
,P,9,32,3

Round 1168
,G,0,20,15
,C,8,4,26
,P,17,9,1

Round 1169
,G,0,8,18
,C,17,4,9
,P,11,29,4

Round 1170
,G,0,10,14
,C,12,3,27
,P,16,15,3

Round 1171
,G,1,6,19
,C,12,7,11
,P,11,19,14

Round 1172
,G,1,12,10
,C,4,10,19
,P,20,10,14

Round 1173
,G,1,10,19
,C,20,1,2
,P,13,34,0

Round 1174
,G,0,9,15
,C,11,5,26
,P,14,17,3

Round 1175
,G,0,11,16
,C,10,4,17
,P,15,22,5

Round 1176
,G,0,21,13
,C,9,2,30
,P,20,5,0

Round 1177
,G,0,8,14
,C,14,5,16
,P,12,27,4

Round 1178
,G,2,18,15
,C,5,11,18
,P,13,14,4

Round 1179
,G,0,10,19
,C,21,2,5
,P,12,31,0

Round 1180
,G,0,0,14
,C,7,11,31
,P,8,29,0

Round 1181
,G,1,9,14
,C,5,7,19
,P,18,21,6

Round 1182
,G,0,10,17
,C,9,4,21
,P,16,18,5

Round 1183
,G,0,9,20
,C,8,4,17
,P,17,21,4

Round 1184
,G,0,3,8
,C,7,1,45
,P,12,15,9

Round 1185
,G,0,5,15
,C,3,1,9
,P,9,46,12

Round 1186
,G,1,2,18
,C,13,5,21
,P,9,25,6

Round 1187
,G,1,9,18
,C,8,5,16
,P,15,21,7

Round 1188
,G,2,6,16
,C,9,2,24
,P,17,15,9

Round 1189
,G,3,9,11
,C,8,5,16
,P,20,19,9

Round 1190
,G,1,6,20
,C,11,4,19
,P,14,18,7

Round 1191
,G,0,14,11
,C,2,3,23
,P,16,27,4

Round 1192
,G,0,12,20
,C,8,7,13
,P,16,20,4

Round 1193
,G,0,10,16
,C,13,7,17
,P,20,15,2

Round 1194
,G,0,14,13
,C,5,4,19
,P,15,22,8

Round 1195
,G,0,5,10
,C,15,4,29
,P,15,18,4

Round 1196
,G,2,10,19
,C,5,11,14
,P,11,24,4

Round 1197
,G,1,6,17
,C,16,7,19
,P,22,9,3

Round 1198
,G,0,7,18
,C,11,4,25
,P,14,17,4

Round 1199
,G,0,14,12
,C,3,2,22
,P,16,29,2

Round 1200
,G,0,13,18
,C,7,7,14
,P,13,24,4

Round 1201
,G,0,6,14
,C,10,7,17
,P,23,19,4

Round 1202
,G,0,13,23
,C,10,4,12
,P,20,12,6

Round 1203
,G,0,10,22
,C,21,2,1
,P,32,12,0

Round 1204
,G,1,13,21
,C,10,1,16
,P,20,11,7

Round 1205
,G,0,8,21
,C,18,3,5
,P,26,14,5

Round 1206
,G,1,13,22
,C,10,1,16
,P,21,11,5

Round 1207
,G,0,11,21
,C,21,1,1
,P,31,13,1

Round 1208
,G,1,4,11
,C,10,2,22
,P,20,19,11

Round 1209
,G,0,11,21
,C,22,1,1
,P,31,13,0

Round 1210
,G,0,21,30
,C,10,2,12
,P,21,4,0

Round 1211
,G,0,9,21
,C,21,2,3
,P,29,13,2

Round 1212
,G,1,19,26
,C,9,3,13
,P,19,7,3

Round 1213
,G,2,9,20
,C,16,5,7
,P,28,11,2

Round 1214
,G,0,18,28
,C,10,4,14
,P,19,4,3

Round 1215
,G,0,1,44
,C,3,1,2
,P,2,44,3

Round 1216
,G,2,14,21
,C,15,2,20
,P,16,9,1

Round 1217
,G,2,10,17
,C,12,3,11
,P,23,15,7

Round 1218
,G,0,2,5
,C,6,1,37
,P,35,9,5

Round 1219
,G,1,9,26
,C,14,2,4
,P,24,20,0

Round 1220
,G,2,11,22
,C,10,4,14
,P,16,17,4

Round 1221
,G,4,10,18
,C,18,1,5
,P,26,18,0

Round 1222
,G,1,19,26
,C,11,1,17
,P,20,4,1

Round 1223
,G,2,16,7
,C,9,4,22
,P,18,19,3

Round 1224
,G,0,17,27
,C,9,6,13
,P,20,5,3

Round 1225
,G,0,6,16
,C,14,8,13
,P,14,23,6

Round 1226
,G,2,10,17
,C,11,8,18
,P,17,14,3

Round 1227
,G,1,10,19
,C,14,5,10
,P,24,14,3

Round 1228
,G,1,22,34
,C,10,0,10
,P,23,0,0

Round 1229
,G,0,10,14
,C,13,1,20
,P,18,21,3

Round 1230
,G,0,12,22
,C,14,5,15
,P,10,19,3

Round 1231
,G,0,10,15
,C,18,4,11
,P,22,17,3

Round 1232
,G,1,7,19
,C,15,1,22
,P,12,21,2

Round 1233
,G,1,11,15
,C,12,8,13
,P,23,13,4

Round 1234
,G,1,13,25
,C,12,7,10
,P,21,7,4

Round 1235
,G,1,6,29
,C,7,4,10
,P,11,27,5

Round 1236
,G,1,11,20
,C,13,9,3
,P,2,32,9

Round 1237
,G,1,11,14
,C,15,4,17
,P,21,13,4

Round 1238
,G,1,8,19
,C,13,5,22
,P,13,17,2

Round 1239
,G,1,8,13
,C,15,5,16
,P,15,23,4

Round 1240
,G,2,10,19
,C,15,5,16
,P,9,20,4

Round 1241
,G,2,12,12
,C,12,5,16
,P,16,18,7

Round 1242
,G,0,5,18
,C,11,1,21
,P,12,26,6

Round 1243
,G,2,9,5
,C,6,6,26
,P,21,23,2

Round 1244
,G,2,5,26
,C,12,4,16
,P,5,27,3

Round 1245
,G,1,10,7
,C,4,3,32
,P,25,16,2

Round 1246
,G,0,0,27
,C,14,2,15
,P,2,40,0

Round 1247
,G,1,13,7
,C,5,3,27
,P,23,17,4

Round 1248
,G,1,4,23
,C,11,5,18
,P,7,27,4

Round 1249
,G,1,7,10
,C,5,3,29
,P,20,19,6

Round 1250
,G,2,6,22
,C,10,4,15
,P,7,27,7

Round 1251
,G,1,12,3
,C,3,1,33
,P,25,20,2

Round 1252
,G,0,3,26
,C,15,0,17
,P,4,35,0

Round 1253
,G,0,15,1
,C,1,0,40
,P,27,16,0

Round 1254
,G,0,4,24
,C,10,2,21
,P,7,30,2

Round 1255
,G,0,14,0
,C,2,1,39
,P,27,13,4

Round 1256
,G,2,5,4
,C,4,2,41
,P,36,3,3

Round 1257
,G,2,4,38
,C,1,2,5
,P,7,41,0

Round 1258
,G,0,5,4
,C,4,3,40
,P,39,3,2

Round 1259
,G,2,8,24
,C,1,0,13
,P,14,33,5

Round 1260
,G,0,1,15
,C,8,1,31
,P,22,21,1

Round 1261
,G,0,8,27
,C,2,3,12
,P,11,34,3

Round 1262
,G,1,4,3
,C,7,2,41
,P,34,3,5

Round 1263
,G,0,5,39
,C,4,1,3
,P,7,40,1

