Round,a\b,G,C,P
,G,1,1,1
,C,21,3,0
,P,30,42,1

Round 849
,G,1,2,0
,C,16,3,0
,P,31,47,0

Round 850
,G,0,0,0
,C,27,12,0
,P,27,34,0

Round 851
,G,3,0,0
,C,13,5,0
,P,33,46,0

Round 852
,G,2,0,0
,C,25,13,2
,P,29,25,4

Round 853
,G,1,1,0
,C,31,28,0
,P,12,27,0

Round 854
,G,5,1,0
,C,15,5,1
,P,26,44,3

Round 855
,G,2,2,0
,C,16,4,0
,P,30,46,0

Round 856
,G,1,3,1
,C,9,16,1
,P,28,38,3

Round 857
,G,1,1,0
,C,9,11,0
,P,30,48,0

Round 858
,G,2,0,0
,C,17,7,1
,P,28,43,2

Round 859
,G,2,4,0
,C,20,14,0
,P,25,35,0

Round 860
,G,0,4,0
,C,24,30,0
,P,20,22,0

Round 861
,G,4,1,0
,C,17,6,0
,P,29,43,0

Round 862
,G,2,0,0
,C,16,4,0
,P,31,46,1

Round 863
,G,2,2,0
,C,15,4,0
,P,32,45,0

Round 864
,G,1,0,0
,C,15,3,0
,P,34,46,1

Round 865
,G,1,1,0
,C,17,3,0
,P,32,46,0

Round 866
,G,1,0,0
,C,16,1,0
,P,33,49,0

Round 867
,G,0,0,0
,C,17,13,0
,P,32,38,0

Round 868
,G,0,0,0
,C,17,7,0
,P,33,42,1

Round 869
,G,3,1,0
,C,16,0,0
,P,32,48,0

Round 870
,G,1,0,0
,C,17,6,0
,P,32,42,2

Round 871
,G,2,0,0
,C,19,2,0
,P,31,46,0

Round 872
,G,1,0,0
,C,17,7,0
,P,31,42,2

Round 873
,G,1,0,0
,C,19,2,0
,P,32,46,0

Round 874
,G,2,0,0
,C,19,2,0
,P,32,44,1

Round 875
,G,0,0,0
,C,19,5,0
,P,33,43,0

Round 876
,G,1,0,0
,C,24,5,0
,P,37,30,3

Round 877
,G,1,2,0
,C,15,8,0
,P,34,40,0

Round 878
,G,0,0,0
,C,16,6,0
,P,33,44,1

Round 879
,G,1,1,0
,C,16,3,0
,P,33,46,0

Round 880
,G,2,0,0
,C,19,1,0
,P,31,45,2

Round 881
,G,2,1,0
,C,11,27,1
,P,28,30,0

Round 882
,G,0,0,0
,C,8,26,0
,P,33,33,0

Round 883
,G,1,2,0
,C,2,32,0
,P,32,31,0

Round 884
,G,1,3,0
,C,15,26,2
,P,27,26,0

Round 885
,G,0,1,0
,C,10,30,0
,P,31,28,0

Round 886
,G,1,0,0
,C,15,24,1
,P,30,28,1

Round 887
,G,0,0,0
,C,3,33,0
,P,34,30,0

Round 888
,G,0,0,0
,C,13,27,1
,P,29,26,4

Round 889
,G,0,0,0
,C,6,16,0
,P,32,46,0

Round 890
,G,0,0,0
,C,29,13,0
,P,26,31,1

Round 891
,G,1,2,0
,C,32,16,0
,P,24,25,0

Round 892
,G,0,0,0
,C,5,31,1
,P,32,30,1

Round 893
,G,1,1,0
,C,3,15,0
,P,33,47,0

Round 894
,G,1,0,0
,C,23,7,0
,P,29,40,0

Round 895
,G,0,7,0
,C,18,15,0
,P,30,30,0

Round 896
,G,0,10,1
,C,29,5,1
,P,29,25,0

Round 897
,G,0,1,0
,C,20,4,0
,P,32,43,0

Round 898
,G,1,0,0
,C,22,5,0
,P,33,36,3

Round 899
,G,1,5,0
,C,21,21,0
,P,26,26,0

Round 900
,G,1,1,0
,C,31,16,0
,P,29,19,3

Round 901
,G,0,2,0
,C,28,12,0
,P,29,29,0

Round 902
,G,1,0,0
,C,13,17,1
,P,31,36,1

Round 903
,G,0,1,0
,C,17,1,0
,P,33,48,0

Round 904
,G,0,0,0
,C,23,6,1
,P,30,39,1

Round 905
,G,0,1,0
,C,23,7,0
,P,31,38,0

Round 906
,G,0,0,0
,C,2,19,0
,P,37,42,0

Round 907
,G,1,2,0
,C,9,17,0
,P,28,43,0

Round 908
,G,0,0,0
,C,2,18,0
,P,33,47,0

Round 909
,G,0,0,0
,C,4,18,0
,P,32,46,0

Round 910
,G,0,0,1
,C,26,5,3
,P,32,33,0

Round 911
,G,1,4,0
,C,35,14,0
,P,13,33,0

Round 912
,G,0,3,1
,C,33,17,0
,P,18,28,0

Round 913
,G,0,2,0
,C,19,3,0
,P,33,43,0

Round 914
,G,0,1,0
,C,17,1,0
,P,35,46,0

Round 915
,G,4,0,0
,C,19,11,0
,P,29,37,0

Round 916
,G,1,0,0
,C,14,21,0
,P,27,36,1

Round 917
,G,0,1,0
,C,2,21,0
,P,32,44,0

Round 918
,G,0,0,0
,C,6,16,1
,P,35,41,1

Round 919
,G,2,4,0
,C,8,16,0
,P,35,35,0

Round 920
,G,2,2,0
,C,16,6,0
,P,33,39,2

Round 921
,G,5,6,0
,C,16,17,0
,P,29,27,0

Round 922
,G,0,10,1
,C,9,13,1
,P,34,32,0

Round 923
,G,1,12,0
,C,9,18,0
,P,34,26,0

Round 924
,G,1,12,0
,C,5,17,0
,P,30,34,1

Round 925
,G,0,14,0
,C,5,16,0
,P,32,33,0

Round 926
,G,4,7,0
,C,12,16,0
,P,29,31,1

Round 927
,G,1,16,0
,C,1,17,0
,P,32,33,0

Round 928
,G,3,11,0
,C,9,17,0
,P,28,32,0

Round 929
,G,1,13,0
,C,5,19,0
,P,36,26,0

Round 930
,G,1,13,0
,C,6,17,0
,P,32,30,1

Round 931
,G,0,16,0
,C,1,15,0
,P,35,33,0

Round 932
,G,10,6,0
,C,15,7,1
,P,23,38,0

Round 933
,G,7,9,0
,C,15,10,0
,P,25,34,0

Round 934
,G,8,10,0
,C,14,11,1
,P,31,24,1

Round 935
,G,9,7,0
,C,23,7,1
,P,19,34,0

Round 936
,G,3,8,1
,C,16,18,0
,P,31,23,0

Round 937
,G,3,9,0
,C,9,16,1
,P,32,30,0

Round 938
,G,0,10,0
,C,7,18,0
,P,38,26,1

Round 939
,G,5,10,0
,C,15,12,1
,P,27,30,0

Round 940
,G,3,9,0
,C,9,19,0
,P,35,25,0

Round 941
,G,1,2,0
,C,24,3,0
,P,24,46,0

Round 942
,G,0,4,0
,C,27,22,0
,P,20,26,1

Round 943
,G,1,5,0
,C,8,27,1
,P,28,30,0

Round 944
,G,1,0,0
,C,22,19,1
,P,15,41,1

Round 945
,G,1,6,0
,C,15,19,0
,P,21,38,0

Round 946
,G,1,3,0
,C,16,18,0
,P,25,36,1

Round 947
,G,1,6,0
,C,12,16,0
,P,34,31,0

Round 948
,G,0,4,1
,C,14,17,0
,P,35,29,0

Round 949
,G,3,7,0
,C,13,9,0
,P,35,33,0

Round 950
,G,1,4,0
,C,16,13,0
,P,36,29,1

Round 951
,G,1,5,0
,C,10,15,0
,P,35,34,0

Round 952
,G,1,1,0
,C,4,24,1
,P,22,46,1

Round 953
,G,0,6,0
,C,6,20,0
,P,37,31,0

Round 954
,G,1,6,0
,C,11,17,0
,P,31,31,3

Round 955
,G,2,11,0
,C,12,12,0
,P,35,28,0

Round 956
,G,1,10,0
,C,13,11,0
,P,32,31,2

Round 957
,G,1,1,0
,C,15,25,0
,P,17,41,0

Round 958
,G,2,2,0
,C,17,15,3
,P,19,41,1

Round 959
,G,0,0,0
,C,39,0,0
,P,21,40,0

Round 960
,G,2,0,0
,C,39,1,0
,P,19,38,1

Round 961
,G,0,1,0
,C,17,8,0
,P,33,41,0

Round 962
,G,0,0,0
,C,6,17,0
,P,31,45,1

Round 963
,G,1,18,0
,C,6,4,0
,P,42,29,0

Round 964
,G,0,24,0
,C,1,0,0
,P,50,25,0

Round 965
,G,1,13,0
,C,5,15,0
,P,38,28,0

Round 966
,G,2,11,0
,C,11,10,0
,P,36,28,2

Round 967
,G,1,1,0
,C,27,5,0
,P,23,43,0

Round 968
,G,1,15,0
,C,5,4,0
,P,27,46,2

Round 969
,G,1,3,0
,C,15,22,0
,P,25,34,0

Round 970
,G,0,0,0
,C,18,21,0
,P,22,38,1

Round 971
,G,1,13,0
,C,7,12,0
,P,26,41,0

Round 972
,G,3,13,0
,C,3,6,0
,P,29,45,1

Round 973
,G,0,2,0
,C,31,10,0
,P,19,37,1

Round 974
,G,1,4,0
,C,8,23,0
,P,31,33,0

Round 975
,G,1,2,0
,C,7,38,0
,P,20,32,0

Round 976
,G,2,3,0
,C,14,18,0
,P,33,27,3

Round 977
,G,4,4,0
,C,14,16,0
,P,28,34,0

Round 978
,G,1,6,0
,C,10,14,0
,P,39,30,0

Round 979
,G,1,0,0
,C,12,32,0
,P,23,32,0

Round 980
,G,0,6,0
,C,14,16,2
,P,30,31,1

Round 981
,G,5,9,0
,C,9,9,0
,P,29,39,0

Round 982
,G,1,14,1
,C,4,8,0
,P,23,46,3

Round 983
,G,1,17,0
,C,1,5,0
,P,21,55,0

Round 984
,G,2,11,1
,C,13,10,1
,P,21,40,1

Round 985
,G,2,17,0
,C,2,5,0
,P,20,54,0

Round 986
,G,4,10,0
,C,6,11,0
,P,24,43,2

Round 987
,G,5,10,0
,C,9,13,0
,P,27,36,0

Round 988
,G,10,0,0
,C,11,19,0
,P,20,39,1

Round 989
,G,11,11,0
,C,8,2,0
,P,15,53,0

Round 990
,G,2,14,0
,C,3,11,1
,P,29,39,1

Round 991
,G,1,13,0
,C,5,8,0
,P,28,45,0

Round 992
,G,2,14,0
,C,2,7,0
,P,22,53,0

Round 993
,G,1,16,0
,C,4,7,0
,P,24,48,0

Round 994
,G,1,11,0
,C,12,9,0
,P,24,39,4

Round 995
,G,2,14,0
,C,4,8,0
,P,24,48,0

Round 996
,G,3,10,0
,C,11,12,0
,P,21,38,5

Round 997
,G,3,10,0
,C,10,8,2
,P,22,45,0

Round 998
,G,4,13,1
,C,7,7,0
,P,24,41,3

Round 999
,G,14,6,0
,C,4,15,0
,P,24,37,0

Round 1000
,G,3,13,0
,C,7,10,0
,P,21,45,1

Round 1001
,G,8,9,0
,C,2,19,0
,P,22,40,0

Round 1002
,G,1,12,0
,C,7,15,1
,P,37,26,1

Round 1003
,G,0,15,0
,C,1,14,0
,P,37,33,0

Round 1004
,G,2,13,0
,C,5,17,1
,P,27,35,0

Round 1005
,G,4,12,0
,C,10,17,0
,P,23,34,0

Round 1006
,G,4,9,0
,C,9,16,0
,P,30,32,0

Round 1007
,G,0,12,0
,C,10,9,0
,P,31,38,0

Round 1008
,G,2,10,0
,C,6,14,1
,P,26,40,1

Round 1009
,G,3,13,0
,C,4,13,0
,P,26,41,0

Round 1010
,G,1,10,0
,C,9,16,2
,P,31,28,3

Round 1011
,G,0,16,0
,C,1,15,0
,P,24,44,0

Round 1012
,G,0,11,1
,C,10,16,0
,P,25,35,2

Round 1013
,G,1,18,0
,C,0,23,0
,P,26,32,0

Round 1014
,G,0,12,0
,C,6,21,0
,P,25,34,2

Round 1015
,G,0,17,0
,C,3,18,0
,P,24,38,0

Round 1016
,G,5,8,0
,C,10,12,1
,P,24,39,1

Round 1017
,G,9,10,0
,C,10,9,0
,P,21,41,0

Round 1018
,G,6,7,0
,C,8,9,1
,P,24,45,0

Round 1019
,G,2,11,0
,C,6,32,0
,P,22,27,0

Round 1020
,G,0,8,2
,C,5,31,0
,P,22,31,1

Round 1021
,G,2,11,0
,C,4,13,0
,P,34,36,0

Round 1022
,G,8,3,0
,C,7,12,0
,P,28,42,0

Round 1023
,G,9,4,0
,C,11,7,0
,P,27,42,0

Round 1024
,G,7,6,0
,C,8,10,0
,P,25,43,1

Round 1025
,G,8,5,0
,C,7,9,0
,P,22,49,0

Round 1026
,G,7,6,0
,C,7,9,1
,P,25,44,1

Round 1027
,G,7,7,0
,C,6,15,0
,P,24,41,0

Round 1028
,G,2,9,1
,C,11,15,1
,P,32,28,1

Round 1029
,G,10,6,0
,C,10,8,0
,P,22,44,0

Round 1030
,G,10,3,0
,C,6,9,0
,P,26,46,0

Round 1031
,G,8,3,0
,C,8,9,0
,P,27,45,0

Round 1032
,G,6,6,0
,C,9,10,1
,P,24,43,1

Round 1033
,G,3,9,0
,C,5,15,0
,P,30,38,0

Round 1034
,G,7,5,0
,C,10,11,0
,P,27,40,0

Round 1035
,G,8,6,0
,C,10,11,0
,P,21,44,0

Round 1036
,G,7,7,1
,C,8,10,1
,P,21,45,0

Round 1037
,G,3,4,0
,C,13,6,0
,P,30,44,0

Round 1038
,G,10,4,0
,C,9,11,0
,P,21,44,1

Round 1039
,G,10,5,0
,C,7,11,0
,P,21,46,0

Round 1040
,G,7,4,1
,C,11,9,0
,P,23,44,1

Round 1041
,G,7,6,0
,C,11,20,0
,P,24,32,0

Round 1042
,G,0,6,0
,C,13,15,2
,P,25,39,0

Round 1043
,G,0,7,0
,C,8,25,0
,P,22,37,1

Round 1044
,G,0,4,0
,C,13,19,0
,P,30,34,0

Round 1045
,G,6,7,0
,C,17,8,0
,P,23,39,0

Round 1046
,G,5,7,0
,C,21,1,0
,P,23,43,0

Round 1047
,G,1,6,0
,C,17,13,0
,P,27,36,0

Round 1048
,G,5,10,1
,C,7,14,2
,P,18,43,0

Round 1049
,G,5,8,0
,C,14,12,0
,P,21,37,3

Round 1050
,G,6,3,0
,C,19,7,0
,P,25,35,5

Round 1051
,G,1,7,0
,C,13,12,0
,P,39,28,0

Round 1052
,G,1,4,0
,C,15,11,2
,P,27,35,5

Round 1053
,G,7,7,0
,C,16,6,1
,P,17,46,0

Round 1054
,G,6,5,0
,C,21,1,0
,P,23,44,0

Round 1055
,G,2,6,0
,C,20,10,0
,P,29,33,0

Round 1056
,G,8,0,1
,C,21,10,1
,P,18,40,1

Round 1057
,G,12,4,0
,C,19,5,0
,P,13,47,0

Round 1058
,G,17,0,0
,C,18,3,0
,P,6,55,1

Round 1059
,G,14,3,0
,C,16,7,0
,P,10,50,0

Round 1060
,G,6,6,0
,C,21,4,0
,P,17,46,0

Round 1061
,G,5,8,0
,C,14,7,0
,P,19,47,0

Round 1062
,G,0,9,0
,C,10,17,1
,P,21,41,1

Round 1063
,G,3,8,0
,C,14,14,3
,P,14,43,1

Round 1064
,G,3,9,0
,C,15,11,0
,P,19,42,1

Round 1065
,G,2,11,0
,C,9,14,0
,P,22,42,0

Round 1066
,G,3,11,0
,C,7,10,0
,P,16,53,0

Round 1067
,G,0,12,0
,C,6,16,1
,P,19,45,1

Round 1068
,G,12,1,1
,C,19,3,1
,P,12,49,2

Round 1069
,G,13,5,0
,C,15,7,0
,P,11,49,0

Round 1070
,G,1,10,0
,C,10,16,1
,P,24,38,0

Round 1071
,G,0,14,0
,C,0,15,0
,P,16,55,0

Round 1072
,G,1,8,0
,C,16,4,1
,P,25,44,1

Round 1073
,G,1,10,0
,C,10,10,0
,P,22,45,2

Round 1074
,G,0,11,0
,C,10,17,1
,P,22,39,0

Round 1075
,G,2,14,0
,C,14,3,0
,P,20,47,0

Round 1076
,G,6,2,0
,C,13,12,0
,P,21,42,4

Round 1077
,G,8,7,0
,C,15,7,0
,P,20,43,0

Round 1078
,G,8,4,1
,C,13,13,1
,P,15,43,2

Round 1079
,G,17,2,0
,C,17,2,0
,P,5,57,0

Round 1080
,G,2,13,0
,C,15,4,1
,P,17,47,1

Round 1081
,G,8,1,0
,C,0,25,0
,P,18,48,0

Round 1082
,G,7,5,0
,C,9,18,0
,P,19,41,1

Round 1083
,G,2,7,0
,C,9,9,0
,P,23,50,0

Round 1084
,G,2,8,1
,C,7,14,0
,P,21,45,2

Round 1085
,G,14,2,0
,C,14,14,0
,P,8,48,0

Round 1086
,G,5,1,0
,C,4,22,1
,P,21,43,3

Round 1087
,G,8,2,0
,C,4,20,0
,P,17,49,0

Round 1088
,G,9,2,1
,C,16,6,1
,P,16,48,1

Round 1089
,G,14,2,0
,C,16,6,0
,P,9,53,0

Round 1090
,G,10,2,0
,C,10,14,2
,P,15,47,0

Round 1091
,G,12,3,0
,C,16,6,0
,P,9,54,0

Round 1092
,G,0,7,0
,C,5,15,0
,P,28,43,2

Round 1093
,G,0,3,0
,C,4,23,0
,P,25,45,0

Round 1094
,G,0,2,0
,C,2,24,0
,P,26,46,0

Round 1095
,G,5,3,0
,C,1,25,0
,P,20,46,0

Round 1096
,G,7,2,0
,C,1,23,0
,P,18,48,1

Round 1097
,G,2,7,0
,C,12,18,0
,P,17,44,0

Round 1098
,G,14,2,0
,C,16,5,0
,P,7,55,1

Round 1099
,G,9,5,0
,C,17,8,0
,P,10,51,0

Round 1100
,G,7,2,0
,C,10,6,1
,P,24,47,3

Round 1101
,G,1,2,0
,C,2,26,0
,P,24,45,0

Round 1102
,G,0,2,0
,C,4,19,1
,P,30,44,0

Round 1103
,G,1,6,0
,C,12,20,0
,P,16,45,0

Round 1104
,G,1,7,0
,C,13,17,0
,P,17,44,1

Round 1105
,G,5,6,0
,C,14,15,0
,P,24,36,0

Round 1106
,G,1,0,0
,C,5,31,0
,P,25,37,1

Round 1107
,G,1,1,0
,C,3,23,0
,P,26,46,0

Round 1108
,G,0,1,0
,C,26,2,1
,P,28,41,1

Round 1109
,G,2,5,0
,C,17,14,0
,P,19,43,0

Round 1110
,G,0,6,0
,C,10,19,0
,P,22,43,0

Round 1111
,G,1,2,0
,C,20,12,0
,P,23,42,0

Round 1112
,G,0,1,0
,C,25,1,0
,P,32,41,0

Round 1113
,G,0,7,0
,C,10,18,0
,P,21,44,0

Round 1114
,G,0,4,0
,C,14,15,1
,P,25,40,1

Round 1115
,G,0,7,0
,C,17,11,0
,P,28,37,0

Round 1116
,G,1,1,0
,C,1,26,1
,P,25,44,1

Round 1117
,G,3,4,0
,C,18,15,0
,P,19,41,0

Round 1118
,G,1,8,0
,C,15,16,1
,P,21,38,0

Round 1119
,G,2,3,0
,C,14,25,0
,P,20,36,0

Round 1120
,G,1,1,0
,C,1,35,1
,P,24,36,1

Round 1121
,G,1,11,0
,C,10,22,0
,P,30,26,0

Round 1122
,G,1,10,0
,C,17,15,2
,P,29,26,0

Round 1123
,G,1,8,0
,C,9,25,0
,P,25,32,0

Round 1124
,G,0,1,0
,C,13,3,0
,P,31,52,0

Round 1125
,G,0,5,0
,C,11,7,0
,P,29,48,0

Round 1126
,G,0,7,0
,C,10,16,2
,P,25,38,2

Round 1127
,G,2,9,0
,C,7,27,0
,P,22,33,0

Round 1128
,G,0,11,0
,C,10,26,0
,P,23,30,0

Round 1129
,G,1,7,0
,C,15,19,0
,P,25,33,0

Round 1130
,G,0,2,0
,C,21,4,1
,P,22,50,0

Round 1131
,G,1,9,0
,C,12,23,0
,P,22,33,0

Round 1132
,G,0,4,0
,C,18,16,0
,P,30,30,2

Round 1133
,G,0,14,0
,C,3,39,0
,P,22,22,0

Round 1134
,G,0,14,0
,C,3,44,0
,P,19,20,0

Round 1135
,G,0,16,0
,C,2,38,0
,P,22,22,0

Round 1136
,G,0,12,0
,C,10,30,2
,P,26,20,0

Round 1137
,G,0,16,0
,C,0,46,0
,P,20,18,0

Round 1138
,G,0,8,0
,C,16,18,0
,P,26,31,1

Round 1139
,G,1,13,0
,C,2,42,0
,P,20,22,0

Round 1140
,G,0,4,0
,C,23,3,0
,P,31,38,1

Round 1141
,G,1,11,0
,C,3,22,0
,P,26,37,0

Round 1142
,G,0,11,0
,C,1,19,1
,P,24,44,0

Round 1143
,G,0,13,0
,C,2,14,0
,P,23,48,0

Round 1144
,G,0,12,0
,C,3,16,0
,P,24,45,0

Round 1145
,G,2,5,0
,C,7,19,0
,P,23,44,0

Round 1146
,G,0,6,0
,C,3,19,0
,P,23,46,3

Round 1147
,G,1,13,0
,C,3,21,0
,P,20,42,0

Round 1148
,G,1,13,1
,C,2,22,0
,P,23,38,0

Round 1149
,G,0,13,0
,C,3,27,0
,P,26,31,0

Round 1150
,G,0,11,0
,C,3,24,1
,P,26,35,0

Round 1151
,G,1,9,0
,C,6,27,0
,P,26,31,0

Round 1152
,G,1,8,0
,C,11,21,0
,P,30,27,2

Round 1153
,G,1,9,0
,C,12,6,0
,P,28,44,0

Round 1154
,G,1,7,0
,C,12,8,0
,P,27,42,3

Round 1155
,G,0,8,0
,C,5,33,0
,P,22,32,0

Round 1156
,G,0,9,0
,C,0,41,0
,P,21,28,1

Round 1157
,G,0,9,0
,C,3,33,0
,P,23,32,0

Round 1158
,G,0,3,0
,C,15,12,1
,P,30,39,0

Round 1159
,G,1,10,0
,C,13,12,0
,P,26,37,1

Round 1160
,G,1,7,0
,C,6,18,0
,P,25,42,1

Round 1161
,G,0,5,0
,C,10,9,0
,P,27,49,0

Round 1162
,G,4,6,0
,C,7,13,3
,P,23,44,0

Round 1163
,G,7,2,0
,C,3,11,1
,P,23,53,0

Round 1164
,G,1,9,0
,C,19,0,1
,P,20,50,0

Round 1165
,G,4,4,0
,C,7,9,1
,P,22,53,0

Round 1166
,G,4,2,0
,C,4,14,2
,P,23,50,1

Round 1167
,G,9,1,0
,C,2,13,1
,P,22,52,0

Round 1168
,G,7,2,0
,C,3,11,0
,P,25,51,1

Round 1169
,G,6,1,0
,C,9,15,0
,P,18,51,0

Round 1170
,G,2,5,0
,C,10,10,2
,P,21,48,2

Round 1171
,G,1,8,0
,C,11,15,1
,P,26,38,0

Round 1172
,G,4,4,0
,C,11,14,1
,P,22,43,1

Round 1173
,G,10,2,0
,C,1,20,0
,P,22,45,0

Round 1174
,G,8,2,0
,C,2,20,1
,P,24,43,0

Round 1175
,G,2,10,0
,C,19,6,0
,P,15,48,0

Round 1176
,G,2,10,0
,C,15,5,0
,P,24,44,0

Round 1177
,G,6,5,0
,C,9,14,0
,P,20,46,0

Round 1178
,G,6,3,0
,C,10,15,0
,P,22,40,4

Round 1179
,G,9,2,0
,C,0,25,0
,P,23,40,1

Round 1180
,G,7,1,0
,C,3,19,0
,P,23,45,2

Round 1181
,G,0,0,0
,C,9,19,0
,P,25,47,0

Round 1182
,G,0,0,0
,C,9,20,0
,P,28,42,1

Round 1183
,G,2,3,0
,C,6,10,1
,P,32,46,0

Round 1184
,G,0,0,0
,C,4,9,2
,P,37,47,1

Round 1185
,G,3,2,0
,C,6,14,0
,P,31,44,0

Round 1186
,G,0,0,0
,C,3,24,2
,P,23,48,0

Round 1187
,G,0,1,0
,C,1,32,0
,P,24,42,0

Round 1188
,G,0,0,0
,C,1,22,0
,P,23,53,1

Round 1189
,G,0,0,0
,C,1,14,0
,P,37,48,0

Round 1190
,G,0,0,0
,C,1,1,0
,P,49,49,0

Round 1191
,G,1,0,0
,C,1,19,0
,P,36,43,0

Round 1192
,G,0,0,0
,C,4,2,0
,P,46,47,1

Round 1193
,G,0,0,0
,C,1,20,0
,P,18,61,0

Round 1194
,G,0,0,0
,C,8,13,1
,P,31,46,1

Round 1195
,G,0,1,0
,C,5,13,0
,P,32,49,0

Round 1196
,G,0,0,0
,C,1,11,0
,P,39,47,2

Round 1197
,G,2,5,0
,C,2,14,0
,P,25,52,0

Round 1198
,G,0,4,0
,C,10,8,0
,P,26,52,0

Round 1199
,G,1,4,0
,C,2,22,0
,P,24,47,0

Round 1200
,G,0,0,0
,C,2,13,0
,P,35,49,1

