Round,a\b,G,C,P
,G,9,0,13
,C,1,7,0
,P,35,33,2

Round 849
,G,9,6,26
,C,7,7,22
,P,13,4,6

Round 850
,G,13,4,16
,C,8,7,4
,P,26,19,3

Round 851
,G,13,14,21
,C,8,7,15
,P,12,6,4

Round 852
,G,14,9,12
,C,13,2,8
,P,26,11,5

Round 853
,G,12,7,30
,C,9,4,14
,P,14,4,6

Round 854
,G,11,11,12
,C,12,4,5
,P,24,7,14

Round 855
,G,8,10,26
,C,12,7,9
,P,16,6,6

Round 856
,G,3,17,15
,C,11,6,7
,P,25,14,2

Round 857
,G,5,9,27
,C,13,6,14
,P,16,9,1

Round 858
,G,11,6,15
,C,10,3,7
,P,25,14,9

Round 859
,G,4,14,25
,C,5,7,16
,P,18,5,6

Round 860
,G,5,4,10
,C,5,3,4
,P,40,28,1

Round 861
,G,10,5,31
,C,4,3,25
,P,11,7,4

Round 862
,G,4,6,16
,C,3,12,8
,P,25,23,3

Round 863
,G,6,10,21
,C,2,7,26
,P,15,8,5

Round 864
,G,5,4,13
,C,10,6,9
,P,19,27,7

Round 865
,G,5,6,21
,C,5,9,22
,P,12,10,10

Round 866
,G,6,0,22
,C,9,6,6
,P,21,24,6

Round 867
,G,4,13,21
,C,6,6,14
,P,20,7,9

Round 868
,G,3,6,20
,C,12,6,8
,P,21,16,8

Round 869
,G,8,10,16
,C,5,6,29
,P,12,10,4

Round 870
,G,4,7,13
,C,5,8,9
,P,25,23,6

Round 871
,G,2,4,23
,C,7,9,25
,P,15,8,7

Round 872
,G,9,10,11
,C,5,3,11
,P,25,22,4

Round 873
,G,1,15,18
,C,8,8,23
,P,15,5,7

Round 874
,G,6,11,11
,C,6,9,6
,P,23,20,8

Round 875
,G,2,3,25
,C,8,8,25
,P,17,10,2

Round 876
,G,2,6,13
,C,7,8,9
,P,25,23,7

Round 877
,G,9,9,24
,C,4,7,20
,P,14,6,7

Round 878
,G,14,7,13
,C,7,5,4
,P,23,23,4

Round 879
,G,3,5,25
,C,8,8,28
,P,15,4,4

Round 880
,G,4,5,18
,C,8,5,8
,P,21,23,8

Round 881
,G,8,6,22
,C,5,13,20
,P,15,10,1

Round 882
,G,10,8,7
,C,0,14,18
,P,19,24,0

Round 883
,G,1,8,23
,C,8,7,20
,P,16,11,6

Round 884
,G,4,5,14
,C,9,9,7
,P,24,16,12

Round 885
,G,6,5,27
,C,2,7,23
,P,20,7,3

Round 886
,G,1,2,28
,C,1,8,5
,P,29,26,0

Round 887
,G,1,1,29
,C,3,7,25
,P,26,8,0

Round 888
,G,1,1,27
,C,3,8,3
,P,30,26,1

Round 889
,G,3,7,22
,C,3,11,23
,P,24,6,1

Round 890
,G,2,9,14
,C,6,9,10
,P,24,24,2

Round 891
,G,8,3,18
,C,9,13,20
,P,15,10,4

Round 892
,G,3,7,19
,C,8,16,10
,P,19,18,0

Round 893
,G,3,8,23
,C,2,17,19
,P,18,10,0

Round 894
,G,0,1,20
,C,8,11,7
,P,29,24,0

Round 895
,G,3,6,26
,C,4,8,22
,P,24,6,1

Round 896
,G,1,2,23
,C,4,8,5
,P,27,29,1

Round 897
,G,2,9,25
,C,4,9,23
,P,23,5,0

Round 898
,G,1,6,22
,C,6,5,13
,P,27,19,1

Round 899
,G,5,9,19
,C,7,8,20
,P,16,11,5

Round 900
,G,9,7,14
,C,6,12,7
,P,21,23,1

Round 901
,G,2,3,20
,C,10,23,20
,P,9,12,1

Round 902
,G,1,7,14
,C,11,20,5
,P,21,19,2

Round 903
,G,2,9,19
,C,7,20,17
,P,18,7,1

Round 904
,G,7,6,10
,C,11,11,12
,P,20,23,0

Round 905
,G,6,11,19
,C,13,10,21
,P,7,13,0

Round 906
,G,8,5,11
,C,12,6,7
,P,21,24,6

Round 907
,G,6,5,21
,C,7,15,20
,P,15,9,2

Round 908
,G,7,5,15
,C,5,11,9
,P,23,17,8

Round 909
,G,11,12,19
,C,6,7,15
,P,12,12,6

Round 910
,G,4,3,14
,C,13,7,9
,P,22,27,1

Round 911
,G,5,6,31
,C,5,13,17
,P,13,5,5

Round 912
,G,6,5,14
,C,8,9,7
,P,27,17,7

Round 913
,G,12,8,23
,C,6,2,27
,P,8,14,0

Round 914
,G,4,7,14
,C,14,6,9
,P,22,21,3

Round 915
,G,5,14,24
,C,7,7,20
,P,11,9,3

Round 916
,G,3,3,16
,C,11,2,8
,P,27,24,6

Round 917
,G,6,13,23
,C,7,5,17
,P,16,10,3

Round 918
,G,3,7,16
,C,9,7,12
,P,23,23,0

Round 919
,G,5,16,20
,C,5,4,24
,P,12,11,3

Round 920
,G,13,2,12
,C,7,5,9
,P,26,26,0

Round 921
,G,8,13,25
,C,6,7,15
,P,10,12,4

Round 922
,G,3,9,12
,C,9,11,13
,P,21,22,0

Round 923
,G,9,8,19
,C,9,11,19
,P,10,15,0

Round 924
,G,5,7,11
,C,13,6,15
,P,21,19,3

Round 925
,G,9,5,24
,C,11,12,12
,P,7,20,0

Round 926
,G,5,8,11
,C,8,11,12
,P,28,17,0

Round 927
,G,1,12,24
,C,9,8,15
,P,17,10,4

Round 928
,G,1,9,11
,C,12,6,17
,P,18,24,2

Round 929
,G,2,13,17
,C,11,11,16
,P,9,16,5

Round 930
,G,1,8,11
,C,14,10,14
,P,16,23,3

Round 931
,G,2,11,18
,C,9,9,25
,P,12,12,2

Round 932
,G,0,7,14
,C,11,13,12
,P,21,20,2

Round 933
,G,2,14,16
,C,9,10,22
,P,12,14,1

Round 934
,G,0,11,18
,C,12,10,12
,P,23,13,1

Round 935
,G,2,10,21
,C,10,12,14
,P,17,13,1

Round 936
,G,1,7,9
,C,10,16,15
,P,19,19,4

Round 937
,G,1,15,18
,C,6,8,17
,P,16,14,5

Round 938
,G,4,8,11
,C,13,9,15
,P,16,23,1

Round 939
,G,7,10,21
,C,9,11,20
,P,11,9,2

Round 940
,G,2,5,14
,C,13,8,13
,P,19,21,5

Round 941
,G,2,6,23
,C,5,9,22
,P,18,8,7

Round 942
,G,1,4,17
,C,15,7,14
,P,18,18,6

Round 943
,G,2,12,22
,C,2,5,20
,P,17,18,2

Round 944
,G,3,10,14
,C,5,12,16
,P,19,20,1

Round 945
,G,6,15,15
,C,10,10,14
,P,13,10,7

Round 946
,G,3,9,13
,C,12,6,16
,P,21,18,2

Round 947
,G,7,13,18
,C,5,6,16
,P,16,14,5

Round 948
,G,1,6,16
,C,9,8,12
,P,18,25,5

Round 949
,G,5,14,17
,C,7,8,18
,P,14,10,7

Round 950
,G,0,15,14
,C,12,13,15
,P,17,14,0

Round 951
,G,0,11,17
,C,20,10,13
,P,8,19,2

Round 952
,G,1,3,20
,C,16,2,19
,P,20,19,0

Round 953
,G,0,18,20
,C,1,1,19
,P,20,21,0

Round 954
,G,1,13,11
,C,10,11,17
,P,21,16,0

Round 955
,G,3,4,21
,C,7,13,21
,P,17,10,4

Round 956
,G,0,0,20
,C,0,1,19
,P,21,39,0

Round 957
,G,2,8,11
,C,14,16,24
,P,11,11,3

Round 958
,G,1,11,13
,C,9,7,19
,P,17,23,0

Round 959
,G,0,8,21
,C,8,9,22
,P,18,14,0

Round 960
,G,0,2,17
,C,18,15,4
,P,27,16,1

Round 961
,G,2,16,18
,C,9,11,15
,P,18,10,1

Round 962
,G,4,7,17
,C,13,9,8
,P,26,11,5

Round 963
,G,5,9,23
,C,6,9,23
,P,16,7,2

Round 964
,G,2,3,21
,C,7,4,14
,P,23,24,2

Round 965
,G,1,7,25
,C,2,6,23
,P,20,14,2

Round 966
,G,4,1,20
,C,11,4,14
,P,24,21,1

Round 967
,G,5,4,21
,C,5,12,26
,P,16,8,3

Round 968
,G,5,9,16
,C,8,6,7
,P,31,14,4

Round 969
,G,16,14,17
,C,9,1,9
,P,12,15,7

Round 970
,G,9,4,15
,C,16,6,9
,P,18,14,9

Round 971
,G,7,14,26
,C,6,14,14
,P,11,4,4

Round 972
,G,6,4,15
,C,17,9,8
,P,26,12,3

Round 973
,G,2,17,27
,C,4,11,17
,P,17,2,3

Round 974
,G,0,3,18
,C,19,11,4
,P,29,15,1

Round 975
,G,5,8,27
,C,7,12,15
,P,15,8,3

Round 976
,G,4,4,21
,C,11,10,6
,P,25,19,0

Round 977
,G,4,20,19
,C,12,10,13
,P,15,4,3

Round 978
,G,6,2,19
,C,10,3,14
,P,21,24,1

Round 979
,G,8,4,24
,C,4,2,24
,P,20,12,2

Round 980
,G,3,7,16
,C,10,11,10
,P,24,14,5

Round 981
,G,8,9,21
,C,10,6,18
,P,17,9,2

Round 982
,G,9,0,20
,C,1,0,10
,P,29,31,0

Round 983
,G,3,13,27
,C,4,12,18
,P,15,7,1

Round 984
,G,5,5,16
,C,13,7,11
,P,20,20,3

Round 985
,G,3,6,14
,C,1,3,35
,P,19,17,2

Round 986
,G,2,2,17
,C,11,7,12
,P,22,24,3

Round 987
,G,10,10,23
,C,4,9,18
,P,16,7,3

Round 988
,G,6,1,20
,C,5,1,11
,P,26,29,1

Round 989
,G,9,1,29
,C,0,0,30
,P,21,10,0

Round 990
,G,7,4,16
,C,6,3,11
,P,26,25,2

Round 991
,G,8,4,28
,C,2,2,23
,P,19,13,1

Round 992
,G,8,5,16
,C,7,4,11
,P,22,25,2

Round 993
,G,7,0,25
,C,1,2,30
,P,19,14,2

Round 994
,G,7,5,11
,C,12,11,9
,P,25,17,3

Round 995
,G,6,11,22
,C,3,2,26
,P,18,11,1

Round 996
,G,2,2,21
,C,10,3,13
,P,16,33,0

Round 997
,G,1,4,19
,C,2,1,34
,P,18,21,0

Round 998
,G,1,2,17
,C,2,2,18
,P,21,36,1

Round 999
,G,6,7,23
,C,4,4,23
,P,17,14,2

Round 1000
,G,2,11,10
,C,19,8,10
,P,18,12,10

Round 1001
,G,0,22,13
,C,12,2,23
,P,2,26,0

Round 1002
,G,3,7,12
,C,6,10,18
,P,19,22,3

Round 1003
,G,4,7,20
,C,5,12,19
,P,13,17,3

Round 1004
,G,0,4,15
,C,6,11,18
,P,25,21,0

Round 1005
,G,1,1,28
,C,1,14,17
,P,17,19,2

Round 1006
,G,5,3,15
,C,5,12,17
,P,25,16,2

Round 1007
,G,1,1,24
,C,5,14,22
,P,14,19,0

Round 1008
,G,3,7,12
,C,9,12,15
,P,22,16,4

Round 1009
,G,3,10,21
,C,13,13,13
,P,8,17,2

Round 1010
,G,2,14,9
,C,10,12,19
,P,18,16,0

Round 1011
,G,3,5,16
,C,6,10,28
,P,7,23,2

Round 1012
,G,3,5,16
,C,9,10,12
,P,26,18,1

Round 1013
,G,2,9,23
,C,3,12,23
,P,12,13,3

Round 1014
,G,3,2,14
,C,5,12,17
,P,25,20,2

Round 1015
,G,6,5,17
,C,7,17,19
,P,12,16,1

Round 1016
,G,4,11,10
,C,11,12,16
,P,18,16,2

Round 1017
,G,4,10,20
,C,7,10,16
,P,12,17,4

Round 1018
,G,4,7,15
,C,12,8,18
,P,16,16,4

Round 1019
,G,5,4,22
,C,7,13,20
,P,11,16,2

Round 1020
,G,4,4,12
,C,6,13,18
,P,24,19,0

Round 1021
,G,1,11,19
,C,8,6,22
,P,16,15,2

Round 1022
,G,2,10,14
,C,11,13,8
,P,21,17,4

Round 1023
,G,1,10,27
,C,12,9,17
,P,15,9,0

Round 1024
,G,5,8,15
,C,11,10,7
,P,19,22,3

Round 1025
,G,5,8,20
,C,9,11,24
,P,14,9,0

Round 1026
,G,9,8,17
,C,7,11,7
,P,21,19,1

Round 1027
,G,5,11,24
,C,9,11,13
,P,13,10,4

Round 1028
,G,4,11,15
,C,13,9,10
,P,23,14,1

Round 1029
,G,4,13,23
,C,10,13,15
,P,14,8,0

Round 1030
,G,3,7,15
,C,11,12,10
,P,22,18,2

Round 1031
,G,6,7,21
,C,8,10,19
,P,16,12,1

Round 1032
,G,9,15,16
,C,6,4,15
,P,14,16,5

Round 1033
,G,2,10,23
,C,8,9,16
,P,15,14,3

Round 1034
,G,12,9,12
,C,11,5,15
,P,18,16,2

Round 1035
,G,13,11,21
,C,4,5,20
,P,12,11,3

Round 1036
,G,7,6,15
,C,14,9,11
,P,23,15,0

Round 1037
,G,11,10,13
,C,11,2,16
,P,20,17,0

Round 1038
,G,10,19,12
,C,7,8,12
,P,19,13,0

Round 1039
,G,6,10,17
,C,9,11,23
,P,16,7,1

Round 1040
,G,10,8,15
,C,13,4,13
,P,18,16,3

Round 1041
,G,7,9,21
,C,16,9,10
,P,14,14,0

Round 1042
,G,12,10,12
,C,12,2,15
,P,18,12,7

Round 1043
,G,10,6,24
,C,11,7,13
,P,14,11,4

Round 1044
,G,9,4,16
,C,7,1,15
,P,26,15,7

Round 1045
,G,11,4,26
,C,10,3,13
,P,14,12,7

Round 1046
,G,13,8,13
,C,4,3,10
,P,26,14,9

Round 1047
,G,11,11,20
,C,11,4,13
,P,10,18,2

Round 1048
,G,11,5,14
,C,7,5,14
,P,22,16,6

Round 1049
,G,8,8,23
,C,9,5,13
,P,17,12,5

Round 1050
,G,10,14,14
,C,1,7,18
,P,24,10,2

Round 1051
,G,13,3,21
,C,12,3,17
,P,15,14,2

Round 1052
,G,14,12,13
,C,7,6,9
,P,21,16,2

Round 1053
,G,10,8,23
,C,9,5,19
,P,12,10,4

Round 1054
,G,16,5,11
,C,11,4,8
,P,25,13,7

Round 1055
,G,14,7,26
,C,7,3,5
,P,21,9,8

Round 1056
,G,13,12,13
,C,7,4,11
,P,21,14,5

Round 1057
,G,13,6,21
,C,14,6,11
,P,16,11,2

Round 1058
,G,15,14,16
,C,3,7,11
,P,27,7,0

Round 1059
,G,8,4,24
,C,9,10,20
,P,13,9,3

Round 1060
,G,12,9,11
,C,7,4,12
,P,23,17,5

Round 1061
,G,4,16,20
,C,12,7,13
,P,9,16,3

Round 1062
,G,3,15,8
,C,8,9,19
,P,21,12,5

Round 1063
,G,5,10,17
,C,15,11,15
,P,8,19,0

Round 1064
,G,4,13,9
,C,14,6,19
,P,18,15,2

Round 1065
,G,6,8,21
,C,6,8,20
,P,10,19,2

Round 1066
,G,3,5,12
,C,9,7,17
,P,20,25,2

Round 1067
,G,3,10,22
,C,11,4,17
,P,12,18,3

Round 1068
,G,5,7,11
,C,13,4,18
,P,22,19,1

Round 1069
,G,8,16,19
,C,11,9,11
,P,9,13,4

Round 1070
,G,0,12,11
,C,12,5,21
,P,21,16,2

Round 1071
,G,3,11,17
,C,13,10,14
,P,7,22,3

Round 1072
,G,5,10,8
,C,12,12,17
,P,18,16,2

Round 1073
,G,5,11,21
,C,8,9,16
,P,12,17,1

Round 1074
,G,3,9,11
,C,9,4,19
,P,20,22,3

Round 1075
,G,4,8,21
,C,10,5,15
,P,9,23,5

Round 1076
,G,2,7,9
,C,9,8,23
,P,21,21,0

Round 1077
,G,6,12,19
,C,10,10,14
,P,6,21,2

Round 1078
,G,7,10,7
,C,10,14,18
,P,15,15,4

Round 1079
,G,8,5,23
,C,10,4,25
,P,12,13,0

Round 1080
,G,8,10,12
,C,7,4,12
,P,25,20,2

Round 1081
,G,8,10,22
,C,11,4,18
,P,12,11,4

Round 1082
,G,8,8,14
,C,8,1,13
,P,27,20,1

Round 1083
,G,2,3,24
,C,8,8,27
,P,10,17,1

Round 1084
,G,1,10,12
,C,7,10,20
,P,23,15,2

Round 1085
,G,5,3,24
,C,7,5,23
,P,18,11,4

Round 1086
,G,1,1,18
,C,2,1,19
,P,22,34,2

Round 1087
,G,13,6,29
,C,5,5,9
,P,16,11,6

Round 1088
,G,8,5,12
,C,8,3,20
,P,21,16,7

Round 1089
,G,2,9,23
,C,13,7,9
,P,11,21,5

Round 1090
,G,4,10,10
,C,7,9,16
,P,26,16,2

Round 1091
,G,7,11,19
,C,17,0,12
,P,11,20,3

Round 1092
,G,9,19,10
,C,12,2,15
,P,19,13,1

Round 1093
,G,1,8,24
,C,14,10,8
,P,10,24,1

Round 1094
,G,1,12,10
,C,7,10,21
,P,25,12,2

Round 1095
,G,5,8,24
,C,9,7,10
,P,11,22,4

Round 1096
,G,4,10,12
,C,6,8,18
,P,26,14,2

Round 1097
,G,1,2,18
,C,7,2,33
,P,17,18,2

Round 1098
,G,2,2,18
,C,3,2,16
,P,26,31,0

Round 1099
,G,3,12,21
,C,2,3,24
,P,16,15,4

Round 1100
,G,3,2,16
,C,5,2,17
,P,19,31,5

Round 1101
,G,22,2,30
,C,2,7,19
,P,11,6,1

Round 1102
,G,0,3,17
,C,3,8,19
,P,18,27,5

Round 1103
,G,2,7,23
,C,10,5,18
,P,9,22,4

Round 1104
,G,1,9,11
,C,4,9,18
,P,25,23,0

Round 1105
,G,1,6,22
,C,8,8,25
,P,11,19,0

Round 1106
,G,9,8,12
,C,2,9,11
,P,22,22,5

Round 1107
,G,6,4,21
,C,10,8,21
,P,13,13,4

Round 1108
,G,5,9,16
,C,2,7,14
,P,24,21,2

Round 1109
,G,5,3,24
,C,13,9,18
,P,10,15,3

Round 1110
,G,9,4,11
,C,9,6,14
,P,27,15,5

Round 1111
,G,4,16,23
,C,5,2,13
,P,15,19,3

Round 1112
,G,7,9,15
,C,3,6,13
,P,24,21,2

Round 1113
,G,4,8,22
,C,8,12,15
,P,12,17,2

Round 1114
,G,1,13,8
,C,7,10,27
,P,20,13,1

Round 1115
,G,3,7,19
,C,9,8,19
,P,13,19,3

Round 1116
,G,6,10,11
,C,7,10,17
,P,20,19,0

Round 1117
,G,8,5,15
,C,11,9,23
,P,8,19,2

Round 1118
,G,1,1,16
,C,24,1,15
,P,25,17,0

Round 1119
,G,5,17,20
,C,5,4,19
,P,13,13,4

Round 1120
,G,8,4,12
,C,18,6,12
,P,24,12,4

Round 1121
,G,6,9,21
,C,9,10,17
,P,12,15,1

Round 1122
,G,1,7,14
,C,6,13,20
,P,19,17,3

Round 1123
,G,0,8,21
,C,9,8,21
,P,10,22,1

Round 1124
,G,0,7,12
,C,9,8,24
,P,20,19,1

Round 1125
,G,6,7,19
,C,9,13,19
,P,13,13,1

Round 1126
,G,0,11,12
,C,1,10,24
,P,20,21,1

Round 1127
,G,1,9,25
,C,9,9,16
,P,11,20,0

Round 1128
,G,0,8,15
,C,6,8,24
,P,20,19,0

Round 1129
,G,0,7,19
,C,7,6,19
,P,8,27,7

Round 1130
,G,4,4,10
,C,11,10,17
,P,17,21,6

Round 1131
,G,4,7,22
,C,8,9,16
,P,17,15,2

Round 1132
,G,0,5,15
,C,11,13,16
,P,25,15,0

Round 1133
,G,11,6,14
,C,11,6,17
,P,10,15,10

Round 1134
,G,4,7,18
,C,2,9,18
,P,21,20,1

Round 1135
,G,5,8,20
,C,10,11,13
,P,9,22,2

Round 1136
,G,4,4,8
,C,10,12,17
,P,16,23,6

Round 1137
,G,4,8,14
,C,7,16,22
,P,13,12,4

Round 1138
,G,3,6,15
,C,17,8,16
,P,16,15,4

Round 1139
,G,3,12,22
,C,3,7,23
,P,13,16,1

Round 1140
,G,4,3,17
,C,17,1,17
,P,24,15,2

Round 1141
,G,3,11,22
,C,5,7,12
,P,12,17,11

Round 1142
,G,5,4,14
,C,3,3,14
,P,17,38,2

Round 1143
,G,5,6,18
,C,12,6,17
,P,12,18,6

Round 1144
,G,6,4,17
,C,12,5,12
,P,21,21,2

Round 1145
,G,7,15,23
,C,3,3,18
,P,12,16,3

Round 1146
,G,3,2,13
,C,22,0,17
,P,26,15,2

Round 1147
,G,4,15,25
,C,5,2,12
,P,20,15,2

Round 1148
,G,0,1,16
,C,20,8,15
,P,27,13,0

Round 1149
,G,7,4,21
,C,7,10,24
,P,11,13,3

Round 1150
,G,8,9,10
,C,2,10,15
,P,22,17,7

Round 1151
,G,2,4,12
,C,3,2,38
,P,18,19,2

Round 1152
,G,0,1,19
,C,1,0,20
,P,9,50,0

Round 1153
,G,4,9,18
,C,5,3,25
,P,16,16,4

Round 1154
,G,5,5,13
,C,8,5,15
,P,24,21,4

Round 1155
,G,5,8,22
,C,7,6,22
,P,11,15,4

Round 1156
,G,5,6,11
,C,6,9,17
,P,14,27,5

Round 1157
,G,2,13,16
,C,7,3,26
,P,12,16,5

Round 1158
,G,2,2,6
,C,12,4,20
,P,21,29,4

Round 1159
,G,1,12,18
,C,1,5,30
,P,10,17,6

Round 1160
,G,0,2,12
,C,9,7,15
,P,17,33,5

Round 1161
,G,4,2,17
,C,5,8,34
,P,13,16,1

Round 1162
,G,6,5,8
,C,18,1,11
,P,34,12,5

Round 1163
,G,10,7,20
,C,4,4,25
,P,15,11,4

Round 1164
,G,11,7,12
,C,8,10,11
,P,18,22,1

Round 1165
,G,13,9,21
,C,6,5,17
,P,16,8,5

Round 1166
,G,11,4,13
,C,6,3,11
,P,21,31,0

Round 1167
,G,13,5,19
,C,5,4,29
,P,14,10,1

Round 1168
,G,9,5,15
,C,6,5,13
,P,22,24,1

Round 1169
,G,7,7,20
,C,5,7,25
,P,15,12,2

Round 1170
,G,9,6,16
,C,5,4,14
,P,19,27,0

Round 1171
,G,9,5,14
,C,8,5,28
,P,12,18,1

Round 1172
,G,15,8,8
,C,3,6,14
,P,20,25,1

Round 1173
,G,11,2,22
,C,5,4,30
,P,12,12,2

Round 1174
,G,9,3,9
,C,7,2,16
,P,29,21,4

Round 1175
,G,9,6,24
,C,6,5,20
,P,11,18,1

Round 1176
,G,6,6,13
,C,8,8,13
,P,20,24,2

Round 1177
,G,3,3,20
,C,5,7,34
,P,11,15,2

Round 1178
,G,16,7,14
,C,6,3,11
,P,26,14,3

Round 1179
,G,11,6,20
,C,1,6,29
,P,14,10,3

Round 1180
,G,7,10,12
,C,3,9,18
,P,14,26,1

Round 1181
,G,5,5,16
,C,6,13,27
,P,10,15,3

Round 1182
,G,6,7,9
,C,9,7,17
,P,16,27,2

Round 1183
,G,9,6,24
,C,6,6,25
,P,7,16,1

Round 1184
,G,8,4,9
,C,8,8,11
,P,23,28,1

Round 1185
,G,9,8,21
,C,3,7,24
,P,13,12,3

Round 1186
,G,10,7,8
,C,2,14,8
,P,20,27,4

Round 1187
,G,5,5,20
,C,5,9,28
,P,11,13,4

Round 1188
,G,11,6,8
,C,3,16,10
,P,19,23,4

Round 1189
,G,9,4,19
,C,4,17,23
,P,10,8,6

Round 1190
,G,6,5,10
,C,4,16,12
,P,20,23,4

Round 1191
,G,4,8,24
,C,1,12,22
,P,13,15,1

Round 1192
,G,10,3,8
,C,5,13,14
,P,17,26,4

Round 1193
,G,2,12,14
,C,4,11,26
,P,12,16,3

Round 1194
,G,3,4,10
,C,9,4,18
,P,20,26,6

Round 1195
,G,8,6,19
,C,2,6,28
,P,13,14,4

Round 1196
,G,9,0,12
,C,8,15,8
,P,15,28,5

Round 1197
,G,5,3,19
,C,7,11,26
,P,11,14,4

Round 1198
,G,8,10,7
,C,10,5,14
,P,21,19,6

Round 1199
,G,7,10,19
,C,7,9,24
,P,9,10,5

Round 1200
,G,7,3,9
,C,5,15,15
,P,19,23,4

Round 1201
,G,3,4,17
,C,2,12,34
,P,14,12,2

Round 1202
,G,4,2,8
,C,7,7,19
,P,17,31,5

Round 1203
,G,3,7,14
,C,8,8,24
,P,11,18,7

Round 1204
,G,11,6,8
,C,7,4,12
,P,25,20,7

Round 1205
,G,11,6,26
,C,4,4,20
,P,10,12,7

Round 1206
,G,6,7,9
,C,4,7,12
,P,21,29,5

Round 1207
,G,1,9,18
,C,2,7,33
,P,12,15,3

Round 1208
,G,6,3,11
,C,9,8,12
,P,21,28,2

Round 1209
,G,7,3,25
,C,13,7,22
,P,6,15,2

Round 1210
,G,8,5,8
,C,3,5,15
,P,22,32,2

Round 1211
,G,6,8,19
,C,3,8,32
,P,11,11,2

Round 1212
,G,2,1,15
,C,7,8,14
,P,17,34,2

Round 1213
,G,0,7,13
,C,1,8,36
,P,15,16,4

Round 1214
,G,3,0,15
,C,8,6,13
,P,18,35,2

Round 1215
,G,3,9,17
,C,2,6,30
,P,12,18,3

Round 1216
,G,3,6,10
,C,6,7,17
,P,24,24,3

Round 1217
,G,1,9,20
,C,1,6,33
,P,14,15,1

Round 1218
,G,4,1,14
,C,7,8,13
,P,18,34,1

Round 1219
,G,2,3,20
,C,5,8,35
,P,13,13,1

Round 1220
,G,8,2,13
,C,5,4,13
,P,23,31,1

Round 1221
,G,12,5,22
,C,6,6,23
,P,8,14,4

Round 1222
,G,4,2,10
,C,8,8,16
,P,17,30,5

Round 1223
,G,5,14,24
,C,4,5,21
,P,8,14,5

Round 1224
,G,7,7,4
,C,14,7,14
,P,22,21,4

Round 1225
,G,5,9,19
,C,4,7,29
,P,11,14,2

Round 1226
,G,11,5,10
,C,10,6,12
,P,17,23,6

Round 1227
,G,10,12,24
,C,4,2,20
,P,8,14,6

Round 1228
,G,11,3,10
,C,3,6,9
,P,17,35,6

Round 1229
,G,9,8,22
,C,4,4,30
,P,6,13,4

Round 1230
,G,4,5,8
,C,15,5,15
,P,20,24,4

Round 1231
,G,5,7,20
,C,4,8,27
,P,10,16,3

Round 1232
,G,9,6,7
,C,10,3,13
,P,22,25,5

Round 1233
,G,11,8,24
,C,9,4,22
,P,7,14,1

Round 1234
,G,9,6,8
,C,9,7,11
,P,21,25,4

Round 1235
,G,9,12,21
,C,4,5,26
,P,10,10,3

Round 1236
,G,5,5,5
,C,15,3,17
,P,25,18,7

Round 1237
,G,3,14,23
,C,4,4,22
,P,9,16,5

Round 1238
,G,6,4,6
,C,11,5,17
,P,22,25,4

Round 1239
,G,4,11,26
,C,4,3,24
,P,8,15,5

Round 1240
,G,0,1,6
,C,14,1,21
,P,16,36,5

Round 1241
,G,15,2,19
,C,6,7,26
,P,11,11,3

Round 1242
,G,3,2,12
,C,11,8,12
,P,16,33,3

Round 1243
,G,5,11,16
,C,4,6,32
,P,8,13,5

Round 1244
,G,3,4,7
,C,7,9,16
,P,22,26,6

Round 1245
,G,5,8,14
,C,4,14,27
,P,14,12,2

Round 1246
,G,5,6,17
,C,13,10,6
,P,16,25,2

Round 1247
,G,4,11,15
,C,6,10,29
,P,12,9,4

Round 1248
,G,2,6,9
,C,8,8,21
,P,16,25,5

Round 1249
,G,8,8,14
,C,8,5,30
,P,15,7,5

Round 1250
,G,7,5,12
,C,8,4,11
,P,21,27,5

Round 1251
,G,12,5,23
,C,8,4,21
,P,9,10,8

Round 1252
,G,6,5,12
,C,5,15,7
,P,14,28,8

Round 1253
,G,6,1,10
,C,1,23,34
,P,13,7,5

Round 1254
,G,7,6,13
,C,6,6,11
,P,20,27,4

Round 1255
,G,6,6,22
,C,6,8,26
,P,14,12,0

Round 1256
,G,7,5,11
,C,3,11,12
,P,17,31,3

Round 1257
,G,3,2,12
,C,4,20,35
,P,13,7,4

Round 1258
,G,7,6,16
,C,6,5,11
,P,21,27,1

Round 1259
,G,11,5,21
,C,10,5,21
,P,10,13,4

Round 1260
,G,6,5,12
,C,5,11,13
,P,16,26,6

Round 1261
,G,4,10,22
,C,10,9,23
,P,7,9,6

Round 1262
,G,4,2,10
,C,1,8,22
,P,14,38,1

Round 1263
,G,5,7,19
,C,7,10,22
,P,9,15,6

