Round,a\b,G,C,P
,G,0,10,16
,C,5,13,11
,P,9,32,4

Round 849
,G,1,4,22
,C,5,23,6
,P,17,20,2

Round 850
,G,5,12,12
,C,7,18,8
,P,12,22,4

Round 851
,G,3,14,12
,C,7,13,11
,P,13,24,3

Round 852
,G,0,4,29
,C,3,27,4
,P,28,4,1

Round 853
,G,2,15,14
,C,7,21,9
,P,15,15,2

Round 854
,G,0,20,9
,C,7,27,3
,P,19,10,5

Round 855
,G,5,16,15
,C,7,15,5
,P,15,17,5

Round 856
,G,0,5,27
,C,4,26,1
,P,24,9,4

Round 857
,G,1,10,16
,C,10,21,10
,P,17,10,5

Round 858
,G,2,13,10
,C,5,25,9
,P,16,16,4

Round 859
,G,3,13,11
,C,4,33,5
,P,20,8,3

Round 860
,G,1,4,23
,C,7,28,5
,P,23,7,2

Round 861
,G,4,9,18
,C,7,23,9
,P,19,6,5

Round 862
,G,4,9,20
,C,5,21,8
,P,22,8,3

Round 863
,G,6,6,18
,C,3,20,4
,P,23,12,8

Round 864
,G,6,2,22
,C,4,25,1
,P,25,5,10

Round 865
,G,4,2,22
,C,9,24,4
,P,25,5,5

Round 866
,G,0,0,31
,C,2,29,2
,P,31,3,2

Round 867
,G,4,5,22
,C,3,27,3
,P,26,2,8

Round 868
,G,6,5,21
,C,3,21,5
,P,23,10,6

Round 869
,G,4,0,31
,C,4,28,1
,P,27,2,3

Round 870
,G,2,0,31
,C,2,30,1
,P,32,0,2

Round 871
,G,2,0,31
,C,3,29,2
,P,29,3,1

Round 872
,G,0,4,26
,C,4,24,5
,P,28,5,4

Round 873
,G,10,8,5
,C,12,17,17
,P,10,14,7

Round 874
,G,4,3,24
,C,9,23,5
,P,22,8,2

Round 875
,G,10,3,18
,C,7,10,10
,P,14,20,8

Round 876
,G,6,3,25
,C,4,21,6
,P,27,5,3

Round 877
,G,4,7,22
,C,3,22,5
,P,26,5,6

Round 878
,G,6,5,24
,C,6,18,6
,P,21,10,4

Round 879
,G,4,3,23
,C,4,19,8
,P,25,10,4

Round 880
,G,2,3,24
,C,2,30,1
,P,29,2,7

Round 881
,G,0,2,30
,C,3,29,0
,P,32,2,2

Round 882
,G,1,0,15
,C,2,31,13
,P,19,14,5

Round 883
,G,0,1,33
,C,2,32,0
,P,30,2,0

Round 884
,G,0,0,34
,C,0,33,0
,P,33,0,0

Round 885
,G,1,5,26
,C,5,22,8
,P,19,9,5

Round 886
,G,5,9,14
,C,3,18,21
,P,12,8,10

Round 887
,G,1,9,21
,C,1,17,14
,P,8,18,11

Round 888
,G,4,2,24
,C,3,20,9
,P,16,19,3

Round 889
,G,3,10,28
,C,2,15,11
,P,14,6,11

Round 890
,G,6,13,19
,C,6,6,22
,P,3,16,9

Round 891
,G,2,2,28
,C,1,25,7
,P,24,8,3

Round 892
,G,8,4,16
,C,2,14,16
,P,8,24,8

Round 893
,G,5,7,18
,C,6,16,16
,P,8,17,7

Round 894
,G,3,8,22
,C,1,17,9
,P,16,22,2

Round 895
,G,1,0,31
,C,1,33,2
,P,30,1,1

Round 896
,G,0,1,26
,C,1,32,7
,P,26,6,1

Round 897
,G,1,4,19
,C,5,21,11
,P,12,18,9

Round 898
,G,0,2,11
,C,0,20,22
,P,7,28,10

Round 899
,G,1,8,10
,C,2,21,16
,P,8,20,14

Round 900
,G,3,7,14
,C,5,13,21
,P,7,20,10

Round 901
,G,3,9,19
,C,5,15,10
,P,12,18,9

Round 902
,G,6,9,18
,C,11,8,20
,P,9,18,1

Round 903
,G,12,7,16
,C,11,8,20
,P,4,16,6

Round 904
,G,1,10,19
,C,7,11,9
,P,13,21,9

Round 905
,G,11,12,20
,C,5,7,14
,P,8,19,4

Round 906
,G,16,4,18
,C,1,5,14
,P,13,26,3

Round 907
,G,15,19,12
,C,7,7,13
,P,12,11,4

Round 908
,G,13,6,20
,C,11,8,9
,P,11,21,1

Round 909
,G,12,12,18
,C,9,9,11
,P,11,14,4

Round 910
,G,13,15,20
,C,6,7,13
,P,9,10,7

Round 911
,G,6,4,9
,C,5,11,19
,P,16,26,4

Round 912
,G,3,10,16
,C,10,13,15
,P,8,19,6

Round 913
,G,5,9,17
,C,8,8,15
,P,11,19,8

Round 914
,G,6,10,17
,C,15,10,11
,P,3,24,4

Round 915
,G,7,10,17
,C,10,11,14
,P,10,16,5

Round 916
,G,6,11,18
,C,7,7,14
,P,12,21,4

Round 917
,G,5,5,19
,C,14,17,11
,P,10,15,4

Round 918
,G,6,3,22
,C,9,16,10
,P,14,11,9

Round 919
,G,5,6,23
,C,7,16,11
,P,17,5,10

Round 920
,G,3,0,27
,C,2,29,6
,P,28,4,1

Round 921
,G,5,3,22
,C,8,21,6
,P,27,2,6

Round 922
,G,5,5,24
,C,8,21,4
,P,18,13,2

Round 923
,G,7,6,15
,C,9,18,9
,P,9,22,5

Round 924
,G,5,8,14
,C,7,20,6
,P,6,27,7

Round 925
,G,2,10,16
,C,14,16,11
,P,3,27,1

Round 926
,G,2,5,22
,C,4,31,4
,P,19,12,1

Round 927
,G,4,10,16
,C,9,20,8
,P,10,21,2

Round 928
,G,4,1,19
,C,7,23,11
,P,11,23,1

Round 929
,G,1,1,23
,C,1,26,2
,P,13,32,1

Round 930
,G,2,5,23
,C,7,18,7
,P,22,12,4

Round 931
,G,4,9,22
,C,4,22,5
,P,20,13,1

Round 932
,G,5,2,30
,C,6,23,4
,P,26,4,0

Round 933
,G,0,4,29
,C,3,29,2
,P,28,3,2

Round 934
,G,1,1,21
,C,7,26,12
,P,14,18,0

Round 935
,G,6,2,19
,C,12,19,10
,P,7,25,0

Round 936
,G,3,4,24
,C,9,22,6
,P,17,13,2

Round 937
,G,1,3,21
,C,8,19,7
,P,13,27,1

Round 938
,G,3,3,29
,C,7,22,5
,P,24,6,1

Round 939
,G,0,1,33
,C,0,32,0
,P,32,1,1

Round 940
,G,7,0,21
,C,11,16,7
,P,14,23,1

Round 941
,G,4,10,16
,C,14,12,10
,P,8,22,4

Round 942
,G,0,11,18
,C,19,11,8
,P,4,27,2

Round 943
,G,3,7,12
,C,18,9,15
,P,8,26,2

Round 944
,G,0,13,8
,C,13,16,2
,P,26,21,1

Round 945
,G,11,12,14
,C,14,10,1
,P,8,28,2

Round 946
,G,5,4,12
,C,9,21,9
,P,12,19,9

Round 947
,G,2,7,17
,C,15,14,12
,P,5,27,1

Round 948
,G,5,7,16
,C,14,11,15
,P,9,21,2

Round 949
,G,4,5,9
,C,18,13,26
,P,10,11,4

Round 950
,G,2,2,16
,C,12,20,13
,P,5,29,1

Round 951
,G,2,9,14
,C,13,11,12
,P,7,29,3

Round 952
,G,1,8,18
,C,17,11,9
,P,5,30,1

Round 953
,G,0,9,20
,C,17,10,11
,P,2,31,0

Round 954
,G,3,8,17
,C,15,10,10
,P,8,28,1

Round 955
,G,0,9,21
,C,12,15,9
,P,8,25,1

Round 956
,G,6,7,13
,C,8,14,15
,P,10,25,2

Round 957
,G,3,7,17
,C,10,23,13
,P,11,14,2

Round 958
,G,3,7,18
,C,11,22,11
,P,10,15,3

Round 959
,G,3,4,15
,C,11,18,8
,P,13,22,6

Round 960
,G,3,2,12
,C,14,20,9
,P,9,22,9

Round 961
,G,4,9,12
,C,8,16,15
,P,12,16,8

Round 962
,G,1,1,16
,C,13,24,13
,P,13,17,2

Round 963
,G,0,5,13
,C,11,24,13
,P,14,13,7

Round 964
,G,3,7,23
,C,7,17,7
,P,20,11,5

Round 965
,G,1,3,26
,C,8,20,5
,P,21,9,7

Round 966
,G,2,5,21
,C,15,10,10
,P,13,15,9

Round 967
,G,1,14,17
,C,18,19,3
,P,4,23,1

Round 968
,G,2,1,31
,C,5,28,1
,P,25,4,3

Round 969
,G,2,0,33
,C,0,32,1
,P,31,1,0

Round 970
,G,7,7,21
,C,11,14,9
,P,10,18,3

Round 971
,G,3,4,27
,C,9,18,11
,P,19,8,1

Round 972
,G,1,8,25
,C,14,17,8
,P,10,16,1

Round 973
,G,1,5,19
,C,13,11,14
,P,10,23,4

Round 974
,G,1,3,23
,C,4,24,6
,P,22,8,9

Round 975
,G,4,1,31
,C,3,30,2
,P,26,2,1

Round 976
,G,3,7,23
,C,11,22,7
,P,17,10,0

Round 977
,G,0,3,25
,C,11,16,13
,P,11,18,3

Round 978
,G,3,1,5
,C,3,20,34
,P,17,11,6

Round 979
,G,2,5,19
,C,15,17,14
,P,13,13,2

Round 980
,G,1,2,25
,C,8,19,8
,P,23,10,4

Round 981
,G,4,1,29
,C,5,29,2
,P,25,3,2

Round 982
,G,1,1,31
,C,4,31,2
,P,29,1,0

Round 983
,G,2,0,30
,C,5,31,2
,P,29,1,0

Round 984
,G,0,5,25
,C,4,27,7
,P,28,3,1

Round 985
,G,0,4,28
,C,3,27,3
,P,30,4,1

Round 986
,G,0,2,30
,C,1,30,1
,P,34,1,1

Round 987
,G,1,4,19
,C,2,25,13
,P,27,5,4

Round 988
,G,1,6,17
,C,6,24,10
,P,25,6,5

Round 989
,G,1,6,23
,C,9,23,6
,P,23,9,0

Round 990
,G,0,0,30
,C,3,31,3
,P,30,2,1

Round 991
,G,2,4,27
,C,5,23,3
,P,25,9,2

Round 992
,G,5,2,27
,C,5,23,7
,P,24,5,2

Round 993
,G,2,1,28
,C,5,29,4
,P,28,3,0

Round 994
,G,0,0,29
,C,4,30,4
,P,29,1,3

Round 995
,G,1,1,27
,C,5,29,2
,P,28,3,4

Round 996
,G,0,0,28
,C,3,29,2
,P,29,3,6

Round 997
,G,0,2,28
,C,4,29,4
,P,29,3,1

Round 998
,G,2,3,23
,C,6,24,2
,P,25,10,5

Round 999
,G,0,0,32
,C,1,32,0
,P,32,1,2

Round 1000
,G,0,1,28
,C,3,30,3
,P,31,1,3

Round 1001
,G,3,1,23
,C,8,25,8
,P,27,5,0

Round 1002
,G,4,2,23
,C,6,25,8
,P,26,5,1

Round 1003
,G,1,1,29
,C,7,25,5
,P,27,5,0

Round 1004
,G,2,3,26
,C,6,27,6
,P,27,1,2

Round 1005
,G,1,2,21
,C,9,28,10
,P,23,4,2

Round 1006
,G,1,1,25
,C,5,31,7
,P,27,1,2

Round 1007
,G,0,0,29
,C,5,29,5
,P,28,3,1

Round 1008
,G,0,0,31
,C,3,30,2
,P,32,2,0

Round 1009
,G,3,5,20
,C,12,26,5
,P,21,5,3

Round 1010
,G,0,1,30
,C,4,31,3
,P,29,2,0

Round 1011
,G,1,6,22
,C,6,25,5
,P,26,6,3

Round 1012
,G,2,3,25
,C,6,26,7
,P,26,4,1

Round 1013
,G,1,2,27
,C,4,30,5
,P,28,3,0

Round 1014
,G,3,3,25
,C,5,28,3
,P,30,1,2

Round 1015
,G,2,5,14
,C,9,22,17
,P,23,3,5

Round 1016
,G,9,1,0
,C,16,10,33
,P,19,10,2

Round 1017
,G,0,2,30
,C,3,30,2
,P,30,2,1

Round 1018
,G,1,2,29
,C,5,29,4
,P,29,1,0

Round 1019
,G,1,2,20
,C,9,24,10
,P,22,6,6

Round 1020
,G,1,1,23
,C,9,24,6
,P,26,7,3

Round 1021
,G,2,7,25
,C,5,23,5
,P,25,6,2

Round 1022
,G,13,9,10
,C,19,5,4
,P,21,9,10

Round 1023
,G,0,2,30
,C,2,30,3
,P,32,1,0

Round 1024
,G,4,4,21
,C,7,24,7
,P,26,6,1

Round 1025
,G,2,0,32
,C,1,31,1
,P,32,1,0

Round 1026
,G,5,5,19
,C,7,18,9
,P,23,7,7

Round 1027
,G,4,3,23
,C,6,21,8
,P,26,4,5

Round 1028
,G,3,1,28
,C,6,27,3
,P,28,3,1

Round 1029
,G,5,4,17
,C,11,18,6
,P,24,8,7

Round 1030
,G,0,1,29
,C,4,29,2
,P,28,3,4

Round 1031
,G,1,2,29
,C,7,28,4
,P,25,3,1

Round 1032
,G,4,3,24
,C,5,24,8
,P,26,5,1

Round 1033
,G,3,2,26
,C,2,26,4
,P,30,4,3

Round 1034
,G,1,2,28
,C,7,27,3
,P,26,4,2

Round 1035
,G,2,0,32
,C,1,33,1
,P,30,1,0

Round 1036
,G,0,1,29
,C,5,29,4
,P,29,2,1

Round 1037
,G,1,1,26
,C,7,30,7
,P,26,1,1

Round 1038
,G,1,0,30
,C,3,30,3
,P,30,3,0

Round 1039
,G,4,6,22
,C,4,19,7
,P,25,7,6

Round 1040
,G,5,4,20
,C,5,21,7
,P,27,7,4

Round 1041
,G,5,7,18
,C,8,20,5
,P,22,9,6

Round 1042
,G,0,1,30
,C,4,30,2
,P,29,2,2

Round 1043
,G,2,2,28
,C,3,31,2
,P,28,3,1

Round 1044
,G,1,4,26
,C,4,26,4
,P,30,4,1

Round 1045
,G,1,1,28
,C,7,29,5
,P,27,2,0

Round 1046
,G,3,1,25
,C,7,27,3
,P,29,4,1

Round 1047
,G,2,4,23
,C,4,26,4
,P,29,6,2

Round 1048
,G,1,3,27
,C,5,25,5
,P,28,4,2

Round 1049
,G,0,0,31
,C,1,32,2
,P,32,2,0

Round 1050
,G,7,7,18
,C,6,21,2
,P,23,12,4

Round 1051
,G,1,3,25
,C,7,29,3
,P,27,3,2

Round 1052
,G,1,1,31
,C,5,30,1
,P,29,2,0

Round 1053
,G,0,2,29
,C,6,28,3
,P,28,4,0

Round 1054
,G,5,10,16
,C,13,16,7
,P,22,6,5

Round 1055
,G,1,3,29
,C,6,28,2
,P,28,2,1

Round 1056
,G,3,2,27
,C,4,27,3
,P,30,3,1

Round 1057
,G,1,3,25
,C,3,30,2
,P,27,4,5

Round 1058
,G,2,2,27
,C,5,28,4
,P,29,3,0

Round 1059
,G,0,0,31
,C,3,32,2
,P,32,0,0

Round 1060
,G,6,3,18
,C,9,24,9
,P,19,11,1

Round 1061
,G,8,7,1
,C,25,12,19
,P,14,11,3

Round 1062
,G,1,2,27
,C,5,30,2
,P,29,1,3

Round 1063
,G,2,3,23
,C,10,26,7
,P,26,1,2

Round 1064
,G,1,1,23
,C,15,23,6
,P,25,3,3

Round 1065
,G,1,0,28
,C,2,30,4
,P,32,3,0

Round 1066
,G,2,2,27
,C,7,26,3
,P,29,2,2

Round 1067
,G,14,0,11
,C,17,17,15
,P,23,2,1

Round 1068
,G,1,1,27
,C,14,28,1
,P,15,13,0

Round 1069
,G,2,1,22
,C,16,23,5
,P,14,16,1

Round 1070
,G,2,2,28
,C,6,27,2
,P,28,4,1

Round 1071
,G,0,1,25
,C,6,26,9
,P,29,4,0

Round 1072
,G,4,1,24
,C,6,24,7
,P,31,2,1

Round 1073
,G,0,3,25
,C,7,26,5
,P,30,2,2

Round 1074
,G,1,0,30
,C,2,32,2
,P,31,1,1

Round 1075
,G,2,0,24
,C,7,29,4
,P,29,2,3

Round 1076
,G,5,1,16
,C,15,20,12
,P,24,3,4

Round 1077
,G,0,1,27
,C,8,29,6
,P,29,0,0

Round 1078
,G,3,3,16
,C,8,29,9
,P,21,7,4

Round 1079
,G,0,2,27
,C,4,32,3
,P,28,3,1

Round 1080
,G,1,2,28
,C,7,29,3
,P,27,1,2

Round 1081
,G,2,0,33
,C,2,32,1
,P,30,0,0

Round 1082
,G,0,15,22
,C,19,11,4
,P,7,18,4

Round 1083
,G,0,10,12
,C,13,21,13
,P,7,20,4

Round 1084
,G,1,2,23
,C,10,26,4
,P,19,12,3

Round 1085
,G,3,6,19
,C,11,22,3
,P,16,13,7

Round 1086
,G,3,6,20
,C,10,22,5
,P,21,6,7

Round 1087
,G,0,3,25
,C,8,25,5
,P,25,6,3

Round 1088
,G,2,2,23
,C,15,24,4
,P,13,15,2

Round 1089
,G,0,6,20
,C,15,22,8
,P,10,18,1

Round 1090
,G,2,3,22
,C,14,25,5
,P,13,14,2

Round 1091
,G,2,2,22
,C,14,24,8
,P,12,13,3

Round 1092
,G,3,6,21
,C,15,20,7
,P,16,12,0

Round 1093
,G,4,3,19
,C,12,23,9
,P,16,10,4

Round 1094
,G,0,0,27
,C,14,29,3
,P,13,13,1

Round 1095
,G,2,4,23
,C,14,26,4
,P,14,12,1

Round 1096
,G,3,6,18
,C,13,21,9
,P,17,13,0

Round 1097
,G,0,0,26
,C,15,28,3
,P,13,14,1

Round 1098
,G,1,0,25
,C,16,27,3
,P,15,13,0

Round 1099
,G,0,2,20
,C,15,20,8
,P,14,18,3

Round 1100
,G,3,2,18
,C,7,29,13
,P,17,10,1

Round 1101
,G,1,2,22
,C,13,24,7
,P,11,19,1

Round 1102
,G,0,1,24
,C,14,26,5
,P,12,16,2

Round 1103
,G,1,3,20
,C,14,23,8
,P,12,16,3

Round 1104
,G,0,3,22
,C,13,22,5
,P,13,19,3

Round 1105
,G,3,1,22
,C,11,28,2
,P,14,15,4

Round 1106
,G,1,2,21
,C,13,21,8
,P,13,18,3

Round 1107
,G,0,0,26
,C,14,30,3
,P,15,12,0

Round 1108
,G,2,4,16
,C,14,18,7
,P,14,19,6

Round 1109
,G,1,3,22
,C,11,23,6
,P,13,18,3

Round 1110
,G,0,4,19
,C,14,20,9
,P,13,18,3

Round 1111
,G,0,4,23
,C,14,26,4
,P,14,13,2

Round 1112
,G,3,2,18
,C,13,22,11
,P,12,16,3

Round 1113
,G,6,7,12
,C,8,14,14
,P,15,17,7

Round 1114
,G,0,5,15
,C,13,14,12
,P,16,19,6

Round 1115
,G,0,7,12
,C,4,28,15
,P,19,14,1

Round 1116
,G,1,0,23
,C,12,26,7
,P,17,13,1

Round 1117
,G,0,4,20
,C,14,22,6
,P,13,16,5

Round 1118
,G,1,3,20
,C,11,23,7
,P,13,18,4

Round 1119
,G,2,2,22
,C,13,28,5
,P,13,14,1

Round 1120
,G,0,13,8
,C,11,27,16
,P,8,17,0

Round 1121
,G,4,1,12
,C,3,32,17
,P,21,8,2

Round 1122
,G,1,2,21
,C,11,27,8
,P,16,13,1

Round 1123
,G,2,0,26
,C,2,34,4
,P,29,2,1

Round 1124
,G,0,0,26
,C,13,30,3
,P,16,12,0

Round 1125
,G,0,1,12
,C,2,39,13
,P,27,5,1

Round 1126
,G,0,4,17
,C,12,27,12
,P,14,14,0

Round 1127
,G,0,0,17
,C,5,37,12
,P,24,5,0

Round 1128
,G,0,1,14
,C,7,46,8
,P,14,8,2

Round 1129
,G,0,0,21
,C,13,29,8
,P,12,16,1

Round 1130
,G,0,0,25
,C,17,26,3
,P,14,14,1

Round 1131
,G,0,1,23
,C,11,32,6
,P,18,9,0

Round 1132
,G,1,3,25
,C,12,27,3
,P,19,8,2

Round 1133
,G,1,1,28
,C,11,27,1
,P,20,11,0

Round 1134
,G,2,0,30
,C,3,30,1
,P,30,3,1

Round 1135
,G,1,2,28
,C,6,28,4
,P,29,2,0

Round 1136
,G,0,4,25
,C,17,26,1
,P,13,12,2

Round 1137
,G,0,2,17
,C,10,29,8
,P,17,14,3

Round 1138
,G,0,1,27
,C,14,27,3
,P,13,15,0

Round 1139
,G,0,2,26
,C,15,27,3
,P,13,13,1

Round 1140
,G,3,0,19
,C,14,26,7
,P,14,14,3

Round 1141
,G,1,5,9
,C,9,22,12
,P,8,27,7

Round 1142
,G,2,0,27
,C,14,24,3
,P,15,14,1

Round 1143
,G,1,9,7
,C,6,25,14
,P,5,28,5

Round 1144
,G,3,5,17
,C,12,22,9
,P,13,15,4

Round 1145
,G,0,2,27
,C,14,28,1
,P,14,13,1

Round 1146
,G,3,4,21
,C,15,21,7
,P,10,13,6

Round 1147
,G,1,4,25
,C,12,26,3
,P,15,13,1

Round 1148
,G,1,4,21
,C,14,23,5
,P,15,15,2

Round 1149
,G,0,2,24
,C,15,24,2
,P,14,18,1

Round 1150
,G,0,5,21
,C,13,29,4
,P,12,16,0

Round 1151
,G,0,5,19
,C,15,23,7
,P,8,22,1

Round 1152
,G,0,4,24
,C,13,24,3
,P,14,16,2

Round 1153
,G,0,4,22
,C,15,25,4
,P,14,14,2

Round 1154
,G,1,2,23
,C,15,25,4
,P,14,15,1

Round 1155
,G,0,1,26
,C,14,28,1
,P,14,14,2

Round 1156
,G,0,3,23
,C,15,21,6
,P,15,16,1

Round 1157
,G,0,5,24
,C,15,22,2
,P,14,17,1

Round 1158
,G,0,4,21
,C,14,25,5
,P,11,18,2

Round 1159
,G,0,2,22
,C,13,24,5
,P,15,17,2

Round 1160
,G,2,3,22
,C,14,27,1
,P,13,15,3

Round 1161
,G,1,1,25
,C,14,28,2
,P,15,13,1

Round 1162
,G,3,2,22
,C,12,25,8
,P,24,3,1

Round 1163
,G,2,1,28
,C,5,31,5
,P,28,0,0

Round 1164
,G,0,2,30
,C,3,31,4
,P,28,1,1

Round 1165
,G,2,0,27
,C,4,30,9
,P,25,2,1

Round 1166
,G,0,1,31
,C,4,31,2
,P,30,0,1

Round 1167
,G,0,3,28
,C,4,28,6
,P,29,1,1

Round 1168
,G,2,2,26
,C,7,28,5
,P,25,4,1

Round 1169
,G,1,1,30
,C,4,31,4
,P,29,0,0

Round 1170
,G,1,0,31
,C,3,32,3
,P,29,1,0

Round 1171
,G,0,0,32
,C,3,30,3
,P,30,2,0

Round 1172
,G,0,1,30
,C,2,32,3
,P,30,2,0

Round 1173
,G,0,3,28
,C,5,25,4
,P,29,5,1

Round 1174
,G,0,2,25
,C,15,28,1
,P,13,14,2

Round 1175
,G,2,1,24
,C,13,27,4
,P,15,12,2

Round 1176
,G,0,0,32
,C,3,32,1
,P,32,0,0

Round 1177
,G,1,0,30
,C,3,31,4
,P,30,0,1

Round 1178
,G,2,1,25
,C,13,28,1
,P,16,12,2

Round 1179
,G,0,3,23
,C,15,22,6
,P,12,13,6

Round 1180
,G,2,2,26
,C,6,30,5
,P,26,3,0

Round 1181
,G,0,0,12
,C,15,25,18
,P,13,16,1

Round 1182
,G,0,1,13
,C,13,30,14
,P,13,15,1

Round 1183
,G,1,10,13
,C,11,18,17
,P,12,18,0

Round 1184
,G,0,10,11
,C,13,13,20
,P,11,21,1

Round 1185
,G,0,12,12
,C,11,25,12
,P,14,13,1

Round 1186
,G,0,12,12
,C,13,23,11
,P,13,14,2

Round 1187
,G,0,13,8
,C,7,16,18
,P,17,19,2

Round 1188
,G,0,11,11
,C,15,16,12
,P,15,18,2

Round 1189
,G,0,2,12
,C,24,27,17
,P,17,1,0

Round 1190
,G,0,0,14
,C,26,26,18
,P,15,1,0

Round 1191
,G,0,0,10
,C,20,22,23
,P,9,14,2

Round 1192
,G,0,0,14
,C,16,28,13
,P,14,14,1

Round 1193
,G,0,3,16
,C,15,29,13
,P,22,1,1

Round 1194
,G,0,0,14
,C,14,29,15
,P,28,0,0

Round 1195
,G,0,3,14
,C,15,25,13
,P,21,7,2

Round 1196
,G,2,5,11
,C,17,23,15
,P,20,5,2

Round 1197
,G,0,9,10
,C,12,24,16
,P,16,12,1

Round 1198
,G,1,9,11
,C,11,33,13
,P,17,5,0

Round 1199
,G,1,3,13
,C,11,32,12
,P,17,9,2

Round 1200
,G,0,2,13
,C,17,24,13
,P,12,15,4

Round 1201
,G,1,13,12
,C,13,39,2
,P,14,4,2

Round 1202
,G,10,22,11
,C,21,11,2
,P,22,1,0

Round 1203
,G,10,20,10
,C,22,12,2
,P,21,2,1

Round 1204
,G,7,18,7
,C,14,12,14
,P,21,6,1

Round 1205
,G,0,8,9
,C,19,9,3
,P,25,18,9

Round 1206
,G,1,10,8
,C,19,9,4
,P,26,15,8

Round 1207
,G,4,9,9
,C,22,10,5
,P,23,12,6

Round 1208
,G,5,10,7
,C,22,11,5
,P,18,13,9

Round 1209
,G,0,10,9
,C,18,11,5
,P,23,17,7

Round 1210
,G,0,14,17
,C,28,3,4
,P,20,2,12

Round 1211
,G,2,13,15
,C,27,4,1
,P,18,5,15

Round 1212
,G,2,7,9
,C,16,8,5
,P,31,16,6

Round 1213
,G,4,9,9
,C,17,9,5
,P,23,18,6

Round 1214
,G,0,9,9
,C,17,9,1
,P,29,17,9

Round 1215
,G,2,10,9
,C,18,10,3
,P,25,16,7

Round 1216
,G,0,8,8
,C,16,3,11
,P,31,15,8

Round 1217
,G,0,10,14
,C,16,4,7
,P,29,13,7

Round 1218
,G,1,9,11
,C,14,9,7
,P,26,17,6

Round 1219
,G,0,7,10
,C,17,11,11
,P,27,16,1

Round 1220
,G,0,9,10
,C,19,9,9
,P,26,17,1

Round 1221
,G,0,8,8
,C,8,8,8
,P,39,14,7

Round 1222
,G,2,15,14
,C,13,14,4
,P,11,20,7

Round 1223
,G,0,12,12
,C,13,25,13
,P,12,13,0

Round 1224
,G,0,13,16
,C,14,2,15
,P,15,13,12

Round 1225
,G,1,10,11
,C,14,12,6
,P,11,23,12

Round 1226
,G,0,10,10
,C,14,8,9
,P,11,25,13

Round 1227
,G,0,12,12
,C,13,12,4
,P,11,24,12

Round 1228
,G,2,11,14
,C,11,12,4
,P,13,22,11

Round 1229
,G,0,23,12
,C,13,14,1
,P,12,13,12

Round 1230
,G,1,24,13
,C,12,11,2
,P,13,12,12

Round 1231
,G,0,18,13
,C,12,11,6
,P,12,17,11

Round 1232
,G,1,17,13
,C,12,11,6
,P,15,13,12

Round 1233
,G,0,13,12
,C,12,24,13
,P,12,14,0

Round 1234
,G,1,11,16
,C,17,16,7
,P,19,8,5

Round 1235
,G,0,19,20
,C,20,20,1
,P,19,1,0

Round 1236
,G,1,10,12
,C,12,21,14
,P,12,16,2

Round 1237
,G,0,12,13
,C,13,23,13
,P,12,14,0

Round 1238
,G,2,12,11
,C,11,20,15
,P,12,15,2

Round 1239
,G,0,13,13
,C,12,25,12
,P,13,12,0

Round 1240
,G,0,11,8
,C,9,24,18
,P,12,16,2

Round 1241
,G,0,10,17
,C,14,19,10
,P,18,6,6

Round 1242
,G,0,12,12
,C,13,21,13
,P,14,8,7

Round 1243
,G,0,9,9
,C,17,27,12
,P,9,10,7

Round 1244
,G,0,8,15
,C,10,24,20
,P,21,2,0

Round 1245
,G,0,6,20
,C,6,30,13
,P,22,2,1

Round 1246
,G,0,15,10
,C,16,26,7
,P,15,6,5

Round 1247
,G,2,14,14
,C,14,34,3
,P,12,5,2

Round 1248
,G,1,13,13
,C,25,5,12
,P,15,13,3

Round 1249
,G,3,9,10
,C,21,7,18
,P,14,15,3

Round 1250
,G,2,12,13
,C,21,4,18
,P,17,11,2

Round 1251
,G,1,11,13
,C,12,9,16
,P,21,12,5

Round 1252
,G,1,10,12
,C,9,18,14
,P,15,17,4

Round 1253
,G,0,6,12
,C,8,27,16
,P,21,8,2

Round 1254
,G,1,13,12
,C,10,21,10
,P,24,3,6

Round 1255
,G,0,13,15
,C,27,1,14
,P,14,15,1

Round 1256
,G,3,14,12
,C,14,19,11
,P,13,11,3

Round 1257
,G,1,12,15
,C,13,38,3
,P,15,3,0

Round 1258
,G,0,19,15
,C,21,8,8
,P,14,8,7

Round 1259
,G,1,16,15
,C,19,7,10
,P,15,11,6

Round 1260
,G,1,19,13
,C,19,8,9
,P,15,9,7

Round 1261
,G,3,11,16
,C,13,12,16
,P,20,5,4

Round 1262
,G,0,9,10
,C,10,10,27
,P,16,10,8

Round 1263
,G,0,9,11
,C,12,12,23
,P,16,9,8

