Round,a\b,G,C,P
,G,6,15,18
,C,10,16,13
,P,5,16,1

Round 849
,G,6,21,12
,C,10,19,14
,P,7,9,2

Round 850
,G,4,17,10
,C,6,19,19
,P,9,15,1

Round 851
,G,3,21,19
,C,9,20,10
,P,6,11,1

Round 852
,G,3,19,8
,C,4,6,18
,P,8,25,9

Round 853
,G,2,14,14
,C,13,14,11
,P,11,15,6

Round 854
,G,14,16,12
,C,14,6,12
,P,9,10,7

Round 855
,G,10,18,16
,C,7,8,19
,P,9,12,1

Round 856
,G,5,16,23
,C,11,14,10
,P,9,7,5

Round 857
,G,9,12,19
,C,8,16,9
,P,10,13,4

Round 858
,G,7,12,23
,C,11,8,16
,P,8,10,5

Round 859
,G,9,16,12
,C,11,7,13
,P,14,12,6

Round 860
,G,11,15,26
,C,10,5,16
,P,10,5,2

Round 861
,G,4,22,11
,C,6,20,17
,P,7,6,7

Round 862
,G,14,8,12
,C,17,10,12
,P,15,4,8

Round 863
,G,8,9,13
,C,13,7,26
,P,11,6,7

Round 864
,G,5,9,20
,C,10,8,26
,P,6,8,8

Round 865
,G,10,12,17
,C,26,2,13
,P,9,10,1

Round 866
,G,6,8,16
,C,19,4,11
,P,14,15,7

Round 867
,G,6,15,16
,C,16,8,11
,P,8,15,5

Round 868
,G,6,16,19
,C,18,4,8
,P,21,8,0

Round 869
,G,14,11,21
,C,24,1,12
,P,9,1,7

Round 870
,G,9,10,19
,C,21,5,12
,P,10,12,2

Round 871
,G,6,14,14
,C,15,12,15
,P,9,10,5

Round 872
,G,7,28,13
,C,8,14,12
,P,12,4,2

Round 873
,G,2,6,10
,C,11,19,12
,P,11,21,8

Round 874
,G,4,16,19
,C,7,18,11
,P,12,10,3

Round 875
,G,1,22,11
,C,11,13,11
,P,11,10,10

Round 876
,G,2,20,12
,C,9,15,10
,P,8,15,9

Round 877
,G,2,22,13
,C,3,16,13
,P,9,17,5

Round 878
,G,0,22,9
,C,7,14,11
,P,11,17,9

Round 879
,G,5,21,11
,C,7,17,12
,P,11,9,7

Round 880
,G,8,20,19
,C,3,20,8
,P,12,5,5

Round 881
,G,5,16,14
,C,4,16,14
,P,7,18,6

Round 882
,G,7,5,13
,C,22,4,24
,P,14,9,2

Round 883
,G,7,9,22
,C,18,4,14
,P,19,6,1

Round 884
,G,3,13,16
,C,21,20,10
,P,9,6,2

Round 885
,G,6,20,14
,C,10,20,8
,P,13,8,1

Round 886
,G,6,12,18
,C,15,7,16
,P,15,9,2

Round 887
,G,0,13,8
,C,20,24,8
,P,8,13,6

Round 888
,G,5,18,9
,C,7,14,18
,P,12,13,4

Round 889
,G,11,14,29
,C,7,2,15
,P,17,3,2

Round 890
,G,5,19,12
,C,11,12,14
,P,10,10,7

Round 891
,G,11,15,26
,C,7,8,12
,P,15,5,1

Round 892
,G,1,22,18
,C,11,17,3
,P,10,9,9

Round 893
,G,7,21,21
,C,9,9,14
,P,11,4,4

Round 894
,G,7,20,23
,C,7,10,11
,P,15,5,2

Round 895
,G,5,12,7
,C,19,14,11
,P,13,12,7

Round 896
,G,7,21,16
,C,6,13,16
,P,7,10,4

Round 897
,G,5,19,12
,C,16,13,9
,P,8,11,7

Round 898
,G,6,20,28
,C,15,6,12
,P,10,2,1

Round 899
,G,6,20,12
,C,9,10,17
,P,11,8,7

Round 900
,G,1,15,5
,C,20,12,14
,P,12,9,12

Round 901
,G,8,19,16
,C,4,6,23
,P,13,8,3

Round 902
,G,7,13,14
,C,9,9,20
,P,10,8,10

Round 903
,G,3,8,26
,C,14,4,27
,P,10,4,4

Round 904
,G,4,17,27
,C,8,6,18
,P,11,7,2

Round 905
,G,2,12,28
,C,12,3,23
,P,10,6,4

Round 906
,G,7,14,16
,C,7,14,26
,P,7,6,3

Round 907
,G,2,8,30
,C,13,0,27
,P,13,7,0

Round 908
,G,8,11,22
,C,6,10,18
,P,9,9,7

Round 909
,G,8,12,22
,C,8,9,22
,P,9,4,6

Round 910
,G,4,14,26
,C,8,6,20
,P,10,8,4

Round 911
,G,18,20,0
,C,0,3,37
,P,17,3,2

Round 912
,G,12,9,17
,C,7,1,30
,P,10,8,6

Round 913
,G,15,11,35
,C,2,1,12
,P,17,1,6

Round 914
,G,8,7,23
,C,8,8,24
,P,9,7,6

Round 915
,G,12,16,19
,C,6,3,20
,P,16,0,8

Round 916
,G,14,12,10
,C,9,3,17
,P,14,10,11

Round 917
,G,11,10,29
,C,3,0,23
,P,13,5,6

Round 918
,G,19,13,26
,C,14,2,7
,P,10,6,3

Round 919
,G,12,4,25
,C,5,1,28
,P,14,6,5

Round 920
,G,28,6,14
,C,4,1,31
,P,8,2,6

Round 921
,G,7,16,25
,C,6,6,17
,P,19,1,3

Round 922
,G,11,7,23
,C,17,4,16
,P,11,10,1

Round 923
,G,7,14,13
,C,18,4,23
,P,11,7,3

Round 924
,G,10,28,8
,C,2,15,17
,P,12,6,2

Round 925
,G,9,17,14
,C,13,2,12
,P,18,10,5

Round 926
,G,8,18,23
,C,13,6,13
,P,16,1,2

Round 927
,G,10,17,17
,C,17,4,18
,P,14,2,1

Round 928
,G,7,21,26
,C,11,4,8
,P,20,3,0

Round 929
,G,9,18,14
,C,11,13,18
,P,13,4,0

Round 930
,G,3,27,28
,C,1,3,7
,P,28,3,0

Round 931
,G,7,21,18
,C,7,6,20
,P,8,8,5

Round 932
,G,10,15,17
,C,7,3,19
,P,20,6,3

Round 933
,G,10,18,13
,C,10,8,20
,P,13,7,1

Round 934
,G,7,13,22
,C,10,1,22
,P,18,6,1

Round 935
,G,9,18,20
,C,21,0,13
,P,13,4,2

Round 936
,G,12,15,12
,C,9,5,23
,P,13,8,3

Round 937
,G,8,15,23
,C,11,3,18
,P,18,3,1

Round 938
,G,11,13,11
,C,14,5,25
,P,15,5,1

Round 939
,G,11,15,17
,C,11,2,19
,P,14,8,3

Round 940
,G,15,17,16
,C,10,6,18
,P,10,6,2

Round 941
,G,3,18,2
,C,15,4,35
,P,20,1,2

Round 942
,G,11,16,15
,C,18,5,11
,P,10,9,5

Round 943
,G,5,12,21
,C,14,5,10
,P,18,8,7

Round 944
,G,5,12,4
,C,10,5,16
,P,18,20,10

Round 945
,G,7,8,15
,C,11,0,24
,P,19,12,4

Round 946
,G,7,14,14
,C,9,6,21
,P,14,7,8

Round 947
,G,10,16,10
,C,9,5,20
,P,19,7,4

Round 948
,G,6,9,10
,C,13,7,19
,P,12,15,9

Round 949
,G,8,6,1
,C,15,1,32
,P,11,20,6

Round 950
,G,5,12,8
,C,13,11,18
,P,12,17,4

Round 951
,G,14,7,7
,C,8,2,24
,P,24,12,2

Round 952
,G,7,14,14
,C,9,3,25
,P,18,9,1

Round 953
,G,7,19,13
,C,10,9,20
,P,13,5,4

Round 954
,G,13,18,34
,C,2,0,12
,P,17,3,1

Round 955
,G,9,1,14
,C,16,1,27
,P,21,10,1

Round 956
,G,12,18,14
,C,9,12,14
,P,17,2,2

Round 957
,G,11,18,6
,C,4,16,22
,P,20,1,2

Round 958
,G,11,12,11
,C,13,7,19
,P,12,8,7

Round 959
,G,14,11,6
,C,9,11,26
,P,13,7,3

Round 960
,G,17,10,11
,C,9,11,19
,P,11,8,4

Round 961
,G,9,14,10
,C,7,7,21
,P,18,7,7

Round 962
,G,12,1,12
,C,12,4,24
,P,21,12,2

Round 963
,G,8,6,10
,C,14,1,25
,P,21,12,3

Round 964
,G,6,16,14
,C,8,7,20
,P,17,7,5

Round 965
,G,12,18,12
,C,6,12,17
,P,15,5,3

Round 966
,G,6,13,4
,C,22,10,21
,P,10,2,12

Round 967
,G,6,14,15
,C,9,8,21
,P,16,7,4

Round 968
,G,11,5,11
,C,5,7,35
,P,10,16,0

Round 969
,G,2,11,19
,C,12,8,17
,P,18,8,5

Round 970
,G,15,4,6
,C,8,5,20
,P,19,18,5

Round 971
,G,4,10,15
,C,10,21,15
,P,8,8,9

Round 972
,G,6,11,18
,C,8,1,22
,P,19,10,5

Round 973
,G,2,11,20
,C,8,1,22
,P,25,7,4

Round 974
,G,3,12,17
,C,10,0,21
,P,22,9,6

Round 975
,G,6,10,10
,C,14,4,23
,P,17,11,5

Round 976
,G,3,10,17
,C,11,2,25
,P,15,11,6

Round 977
,G,1,20,6
,C,5,4,28
,P,23,7,6

Round 978
,G,6,10,14
,C,5,14,26
,P,9,8,8

Round 979
,G,3,6,9
,C,11,3,22
,P,25,8,13

Round 980
,G,6,7,21
,C,17,6,17
,P,14,8,4

Round 981
,G,9,4,16
,C,10,4,18
,P,20,15,4

Round 982
,G,6,19,18
,C,10,9,15
,P,13,6,4

Round 983
,G,2,10,22
,C,9,6,24
,P,15,7,5

Round 984
,G,7,11,26
,C,16,4,13
,P,13,9,1

Round 985
,G,2,17,19
,C,16,5,19
,P,12,9,1

Round 986
,G,4,13,16
,C,13,9,15
,P,18,11,1

Round 987
,G,5,16,20
,C,11,1,18
,P,19,7,3

Round 988
,G,0,12,25
,C,15,6,16
,P,15,11,0

Round 989
,G,3,18,21
,C,15,3,14
,P,12,11,3

Round 990
,G,1,16,23
,C,18,1,14
,P,19,6,2

Round 991
,G,8,21,23
,C,1,5,19
,P,16,7,0

Round 992
,G,7,25,12
,C,2,4,23
,P,20,5,2

Round 993
,G,2,29,1
,C,0,4,31
,P,29,2,2

Round 994
,G,4,29,8
,C,2,2,28
,P,24,2,1

Round 995
,G,4,26,7
,C,2,3,26
,P,24,4,4

Round 996
,G,3,31,3
,C,0,0,32
,P,28,3,0

Round 997
,G,1,31,2
,C,0,1,32
,P,30,1,2

Round 998
,G,2,24,5
,C,3,6,30
,P,27,2,1

Round 999
,G,2,24,2
,C,5,7,27
,P,26,1,6

Round 1000
,G,0,30,1
,C,2,3,32
,P,29,2,1

